"","V1","station_id","B1","B2","B3","B4","B5","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month"
"7594",3024,"AGID_40",0.0119853865327674,0.0154850106885295,0.0160968730436858,0.0025702642076132,0.00058575133021009,"AGID_40","NAN","Italy","AC_Claudia",45.49405556,10.5995,2015-07-17,NA,NA,NA,NA,"AC_Claudia_2015_07"
"7595",3025,"AGID_400",0.00550350295839868,0.0112554829668196,0.0278231608874517,0.0125025619093688,0.00229493884789093,"AGID_400","NAN","Canada","Canada_Erie",41.71916667,83.03516667,2015-08-18,25,8.2,1.5,0.428621437,"Canada_Erie_2015_08"
"7596",3026,"AGID_401",0.00346862046591787,0.00863663563110551,0.0255309729765069,0.0126925980256067,0.00356621031542616,"AGID_401","NAN","Canada","Canada_Erie",41.60483333,82.92016667,2015-08-18,161,43.1,0.75,0.74605724,"Canada_Erie_2015_08"
"7597",3027,"AGID_402",0.00726874912565057,0.0129742850103471,0.027365488000192,0.0127229601844338,0.00303193260362267,"AGID_402","NAN","Canada","Canada_Erie",41.5245,82.65483333,2015-08-18,11.1,6.16,2,0.562222513,"Canada_Erie_2015_08"
"7598",3028,"AGID_403",0.00329613477031979,0.00695934156750319,0.0183102704347912,0.0110792190347521,0.00296984183024293,"AGID_403","NAN","Canada","Canada_Erie",41.468,82.70933333,2015-08-19,56.8,18.06,0.5,0.994861532,"Canada_Erie_2015_08"
"7599",3029,"AGID_404",0.00499840411871586,0.00771816652493866,0.012486631007246,0.00585404135277947,0.00101730241072299,"AGID_404","NAN","Canada","Canada_Erie",41.4505,82.43533333,2015-08-19,9.6,3.36,3,0.239912367,"Canada_Erie_2015_08"
"7600",3030,"AGID_405",0.00466730098497224,0.00766162602574044,0.0142412166060267,0.00598890895602209,0.000757137226466555,"AGID_405","NAN","Canada","Canada_Erie",41.50033333,82.5,2015-08-19,11.9,3.630769231,3,0.203311043,"Canada_Erie_2015_08"
"7601",3031,"AGID_406",0.00542491763735676,0.0108917326610868,0.0251565238278913,0.00907288270481401,0.000480006892414918,"AGID_406","NAN","Canada","Canada_Erie",41.61666667,82.55066667,2015-08-19,12.5,4.62,1.76,0.417389947,"Canada_Erie_2015_08"
"7602",3032,"AGID_407",0.00571142655688114,0.00861606152547691,0.0130849265831484,0.00506074359970591,-0.000209974362720078,"AGID_407","NAN","Canada","Canada_Erie",41.71666667,82.17633333,2015-08-19,4.5,1.833333333,4,0.166308601,"Canada_Erie_2015_08"
"7603",3033,"AGID_408",0.0103866814180147,0.0176865078993481,0.0371497734372856,0.0161875833321897,0.00188084610159038,"AGID_408","NAN","Canada","Canada_Erie",41.80033333,82.284,2015-08-19,16.3,5.981818182,2,0.315236683,"Canada_Erie_2015_08"
"7604",3034,"AGID_409",0.00904437851407746,0.0154760746673507,0.0329354162046762,0.013123794883994,0.00046345889467573,"AGID_409","NAN","Canada","Canada_Erie",41.85016667,82.11666667,2015-08-19,7.2,3.81,2.5,0.235937106,"Canada_Erie_2015_08"
"7605",3035,"AGID_41",0.0104260510101985,0.0123094284917158,0.0117059576755223,0.00245658874354698,0.00125748218055301,"AGID_41","NAN","Italy","AC_Claudia",45.49405556,10.5995,2015-07-17,NA,NA,NA,NA,"AC_Claudia_2015_07"
"7606",3036,"AGID_410",0.00773177408755894,0.0125566757493669,0.0230375721032817,0.00824488514364378,0.000561722653797297,"AGID_410","NAN","Canada","Canada_Erie",41.90516667,82.176,2015-08-19,5.2,2.866666667,2.8,0.252860828,"Canada_Erie_2015_08"
"7607",3037,"AGID_411",0.0213961569138706,0.0276756597626577,0.0331600671210503,0.0141463191074989,0.00338374101829089,"AGID_411","NAN","Canada","Canada_Erie",41.95016667,83.04266667,2015-08-20,1.6,4.85,1.5,0.084280884,"Canada_Erie_2015_08"
"7608",3038,"AGID_412",0.00666947091023142,0.0114748426448804,0.0222694945544187,0.00925163200602588,0.00365073399423324,"AGID_412","NAN","Canada","Canada_Erie",41.96783333,83.204,2015-08-20,7.5,5.11,1.75,0.177261632,"Canada_Erie_2015_08"
"7609",3039,"AGID_413",0.0060894492219546,0.0122010691500811,0.029037519680962,0.0132565672503617,0.00242605296953378,"AGID_413","NAN","Canada","Canada_Erie",41.86666667,83.19266667,2015-08-20,17.4,8.72,1.5,0.238277569,"Canada_Erie_2015_08"
"7610",3040,"AGID_414",0.00697413203610446,0.0128283135597707,0.0264514533390947,0.0158574865534167,0.00519603752424891,"AGID_414","NAN","Canada","Canada_Erie",41.84,83.28533333,2015-08-20,37.7,12.34,0.6,1.159546812,"Canada_Erie_2015_08"
"7611",3041,"AGID_415",0.00343735373186336,0.00876448942167358,0.024632990343165,0.0117969735084506,0.00129406768400308,"AGID_415","NAN","Canada","Canada_Erie",41.7545,83.217,2015-08-20,35.3,13.02,0.75,0.676690508,"Canada_Erie_2015_08"
"7612",3042,"AGID_416",0.00654843838509455,0.0122635390454722,0.0256614540861418,0.0157551610491646,0.00391170050244807,"AGID_416","NAN","Canada","Canada_Erie",41.67133333,83.17083333,2015-08-20,32.8,11.04,0.5,1.288791858,"Canada_Erie_2015_08"
"7613",3043,"AGID_417",0.00644210344720584,0.0131365681741167,0.0309986985821907,0.0179181863290808,0.0033195407004426,"AGID_417","NAN","Canada","Canada_Erie",41.86666667,83.19316667,2015-08-24,18,15.44,1,0.860756334,"Canada_Erie_2015_08"
"7614",3044,"AGID_418",0.0039867429663865,0.00947608649437104,0.0249471173089691,0.014092987861588,0.00244389799449359,"AGID_418","NAN","Canada","Canada_Erie",41.788,83.32533333,2015-08-25,20.5,13.54,0.75,1.202586024,"Canada_Erie_2015_08"
"7615",3045,"AGID_419",0.00861442703450688,0.0154383545718577,0.034219919484378,0.0171702675241976,0.00282979458740833,"AGID_419","NAN","Canada","Canada_Erie",41.96816667,83.20483333,2015-08-25,27.9,15.8,1.25,0.365853618,"Canada_Erie_2015_08"
"7616",3046,"AGID_42",0.00951850131269904,0.0121943515759918,0.012548728449756,0.00168130193376423,0.000229541954173403,"AGID_42","NAN","Italy","AC_Claudia",45.49405556,10.5995,2015-07-17,NA,NA,NA,NA,"AC_Claudia_2015_07"
"7617",3047,"AGID_420",0.00688526179107305,0.0135589731510674,0.0310952143355831,0.013513146148063,0.00126344877828699,"AGID_420","NAN","Canada","Canada_Erie",41.82166667,82.97133333,2015-08-25,15.4,14.1,1,0.191183571,"Canada_Erie_2015_08"
"7618",3048,"AGID_421",0.0080062398580562,0.0160395127260991,0.0349566919605687,0.0187261321679609,0.00157808776934235,"AGID_421","NAN","Canada","Canada_Erie",41.655,82.80983333,2015-08-26,20.3,7.31,1.4,0.482462729,"Canada_Erie_2015_08"
"7619",3049,"AGID_422",0.00983852186388253,0.0148250215898282,0.0215068944373174,0.0085766304689766,0.000655473895534703,"AGID_422","NAN","Canada","Canada_Erie",41.80466667,82.5,2015-08-26,6.8,6,3,0.171082723,"Canada_Erie_2015_08"
"7620",3050,"AGID_423",0.00326996609217965,0.00490466959046953,0.00803930044531069,0.0033704058786065,0.000184181196927538,"AGID_423","NAN","Canada","Canada_Erie",41.9875,82.43683333,2015-08-26,5.4,4.17,3,0.156547057,"Canada_Erie_2015_08"
"7621",3051,"AGID_424",0.00539892582529471,0.00766437214393161,0.00988226056598548,0.00365018735931943,-2.7448879614014e-05,"AGID_424","NAN","Canada","Canada_Erie",42.137,82.273,2015-08-26,2.8,3.19,4.5,0.132792231,"Canada_Erie_2015_08"
"7622",3052,"AGID_425",0.00418332351648306,0.00704079414927755,0.0129137714763915,0.00516200112717174,0.000444556070847767,"AGID_425","NAN","Canada","Canada_Erie",42.09183333,82.13766667,2015-08-26,10.6,4.9,2.8,0.181141497,"Canada_Erie_2015_08"
"7623",3053,"AGID_426",0.0053174426167562,0.00957346011758472,0.0180993781582443,0.00685515053433553,0.000230383633381986,"AGID_426","NAN","Canada","Canada_Erie",41.93383333,81.65283333,2015-08-26,6.6,3.63,3,0.181477501,"Canada_Erie_2015_08"
"7624",3054,"AGID_427",0.0290855290475165,0.0376879197561396,0.0496424654024863,0.0295175993612444,0.00247969535401581,"AGID_427","NAN","Canada","Canada_Erie",42.64316667,81.20733333,2015-08-27,3.1,9.99,1.25,0.381434538,"Canada_Erie_2015_08"
"7625",3055,"AGID_428",0.0176898840742568,0.0244162010848535,0.0295433992719422,0.0109830258537857,0.000665015958659932,"AGID_428","NAN","Canada","Canada_Erie",42.61666667,80.79116667,2015-08-27,3,NA,2.5,0.114017199,"Canada_Erie_2015_08"
"7626",3056,"AGID_429",0.0041654743584844,0.00567412621927267,0.00598926024868464,0.00156230345994923,0.00012322188853247,"AGID_429","NAN","Canada","Canada_Erie",42.50416667,79.893,2015-08-27,2.4,2.81,6.5,0.083217636,"Canada_Erie_2015_08"
"7627",3057,"AGID_43",0.00898542492715683,0.0103551807022875,0.00999849238998202,0.00189184654039604,0.000668891258948241,"AGID_43","NAN","Italy","AC_Claudia",45.49405556,10.5995,2015-07-17,NA,NA,NA,NA,"AC_Claudia_2015_07"
"7628",3058,"AGID_430",0.00468930373624492,0.00632527777139557,0.00656116587677322,0.00175789803020726,0,"AGID_430","NAN","Canada","Canada_Erie",42.62633333,80.05033333,2015-08-27,1.8,1.55,6.1,0.097168671,"Canada_Erie_2015_08"
"7629",3059,"AGID_431",0.00469639137013348,0.00662629878260199,0.0078789570995378,0.00174167420677216,0,"AGID_431","NAN","Canada","Canada_Erie",42.71716667,80.24233333,2015-08-27,2.3,1.89,5,0.102582669,"Canada_Erie_2015_08"
"7630",3060,"AGID_432",0.00431280212019457,0.00644756690817553,0.00811741730250073,0.0016375382445855,0.000663400242740046,"AGID_432","NAN","Canada","Canada_Erie",42.84444444,79.57361111,2016-08-25,2.1,0.666666667,7.5,0.094,"Canada_Erie_2016_08"
"7631",3061,"AGID_433",0.00447853571080608,0.00643375077327291,0.0076422308230297,0.00146104135722564,3.46772387733499e-05,"AGID_433","NAN","Canada","Canada_Erie",42.71722222,80.25,2016-08-25,2.1,0.633333333,6,0.072,"Canada_Erie_2016_08"
"7632",3062,"AGID_434",0.00387394324903277,0.00583781944076562,0.00735536297472312,0.00240552792703784,0.000473444533628552,"AGID_434","NAN","Canada","Canada_Erie",41.93611111,81.65083333,2016-08-26,2.5,0.95,4.5,0.123,"Canada_Erie_2016_08"
"7633",3063,"AGID_435",0.00376018695563746,0.00518576178060366,0.00564592008080346,0.00132106046687079,9.34007957034046e-05,"AGID_435","NAN","Canada","Canada_Erie",42.09777778,82.14194444,2016-08-26,1.8,0.75,NA,0.079,"Canada_Erie_2016_08"
"7634",3064,"AGID_436",0.00594272244742606,0.00872623902361738,0.0109561171561891,0.00292700095056216,0,"AGID_436","NAN","Canada","Canada_Erie",42.13916667,82.27666667,2016-08-26,2.1,1.6,4.5,0.07,"Canada_Erie_2016_08"
"7635",3065,"AGID_437",0.0071671710356805,0.00989133811881522,0.0127947544780416,0.00354180622277977,0.0004934873505218,"AGID_437","NAN","Canada","Canada_Erie",41.99055556,82.43805556,2016-08-26,2.9,1.35,4.5,0.094,"Canada_Erie_2016_08"
"7636",3066,"AGID_438",0.00923949359951552,0.0133082629808757,0.0174596347179521,0.00495433984505925,0.000454731270588499,"AGID_438","NAN","Canada","Canada_Erie",41.92833333,82.46944444,2016-08-26,2.9,2.1,3,0.117,"Canada_Erie_2016_08"
"7637",3067,"AGID_439",0.00741593181755652,0.0110187729180021,0.0162156062644431,0.0054615510953997,7.24278157236504e-05,"AGID_439","NAN","Canada","Canada_Erie",41.98305556,82.62472222,2016-08-27,5,2.6,2.5,0.148,"Canada_Erie_2016_08"
"7638",3068,"AGID_44",0.0112102508830627,0.0134066570858195,0.0115314645348769,0.00255111818598924,0.0011190181615002,"AGID_44","NAN","Italy","AC_Claudia",45.49355556,10.59763889,2015-07-17,NA,NA,NA,NA,"AC_Claudia_2015_07"
"7639",3069,"AGID_440",0.0095895578277328,0.0139836619634502,0.0200774271056699,0.00704404596540536,0.000526532161260679,"AGID_440","NAN","Canada","Canada_Erie",41.92472222,82.75861111,2016-08-27,6.5,2.75,2.5,0.126,"Canada_Erie_2016_08"
"7640",3070,"AGID_441",0.00656095179458155,0.0107102106819326,0.0190563329211268,0.00796626217625822,0.000725390168555442,"AGID_441","NAN","Canada","Canada_Erie",41.75944444,82.73666667,2016-08-27,11.5,4,2,0.165,"Canada_Erie_2016_08"
"7641",3071,"AGID_442",0.00661154589656959,0.0113422043543102,0.0212991898206408,0.00890373825379584,0.000874985125732638,"AGID_442","NAN","Canada","Canada_Erie",41.65888889,82.81611111,2016-08-27,11.5,4.8,2,0.232,"Canada_Erie_2016_08"
"7642",3072,"AGID_443",0.00647860077100125,0.0114106940572837,0.021537966493768,0.00879681546787757,0.00028263937686898,"AGID_443","NAN","Canada","Canada_Erie",41.60805556,82.92416667,2016-08-27,9.4,5.533333333,2,0.275,"Canada_Erie_2016_08"
"7643",3073,"AGID_444",0.00610895995127129,0.00936501640420928,0.0138975044572708,0.00520694816301245,0.000960798871302269,"AGID_444","NAN","Canada","Canada_Erie",41.49972222,82.5,2016-08-27,5.1,1.8,3,0.164,"Canada_Erie_2016_08"
"7644",3074,"AGID_445",0.00993087989312408,0.0158586415997472,0.0289601420226675,0.013320485992848,0.00261490046496151,"AGID_445","NAN","Canada","Canada_Erie",41.51916667,82.63972222,2016-08-27,10.8,5,1.5,0.317,"Canada_Erie_2016_08"
"7645",3075,"AGID_446",0.00794828828753309,0.01151122833726,0.0158769696468189,0.00499798658649175,0.00346453426615993,"AGID_446","NAN","Canada","Canada_Erie",41.825,82.97444444,2016-08-28,2.1,1.266666667,4.5,0.108,"Canada_Erie_2016_08"
"7646",3076,"AGID_447",0.0110034636319781,0.0164561550025399,0.02486040062628,0.009034044080701,0.00121347667469212,"AGID_447","NAN","Canada","Canada_Erie",41.94972222,83.05027778,2016-08-28,4.3,4.333333333,2,0.135,"Canada_Erie_2016_08"
"7647",3077,"AGID_448",0.0117279234551068,0.0168897488237923,0.0259216160958043,0.0140733517640609,0.00384901563330389,"AGID_448","NAN","Canada","Canada_Erie",41.96833333,83.20888889,2016-08-28,1.8,10.25,1.5,0.166,"Canada_Erie_2016_08"
"7648",3078,"AGID_449",0.00651654787567482,0.01098769939106,0.0200233549306474,0.00849667003586019,0.000390332802387885,"AGID_449","NAN","Canada","Canada_Erie",41.71972222,83.03638889,2016-08-28,13,6.1,2,0.23,"Canada_Erie_2016_08"
"7649",3079,"AGID_45",0.0101227718906074,0.0122563379607882,0.0104844437900852,0.00198523919829297,0.000771143476366936,"AGID_45","NAN","Italy","AC_Claudia",45.49355556,10.59763889,2015-07-17,NA,NA,NA,NA,"AC_Claudia_2015_07"
"7650",3080,"AGID_450",0.0193388772274362,0.025816408720313,0.0317788668088026,0.0132004456342718,0.00208519858030506,"AGID_450","NAN","Canada","Canada_Erie",42.03722222,83.13472222,2016-08-28,2.9,4.45,2,0.102,"Canada_Erie_2016_08"
"7651",3081,"AGID_451",0.00828060565243193,0.0144084752271078,0.0288288833595864,0.0183792840629307,0.00163492103242779,"AGID_451","NAN","Canada","Canada_Erie",41.67472222,83.17305556,2016-08-28,21.8,17.5,1,0.66,"Canada_Erie_2016_08"
"7652",3082,"AGID_452",0.00937326257476732,0.0149705607234353,0.0280776795616682,0.0152623644373396,0.00160120268035704,"AGID_452","NAN","Canada","Canada_Erie",41.75638889,83.21611111,2016-08-28,14.5,10.70588235,1,0.318,"Canada_Erie_2016_08"
"7653",3083,"AGID_453",0.00668502245090092,0.0106270883579438,0.0182701262423914,0.00589937061765919,0.000302683254867803,"AGID_453","NAN","Canada","Canada_Erie",41.84444444,83.28777778,2016-08-28,4.9,2.333333333,3.5,0.197,"Canada_Erie_2016_08"
"7654",3084,"AGID_454",0.0084800443917094,0.0122994823828014,0.0170694136402521,0.00478675569733882,0.00051219098286705,"AGID_454","NAN","Canada","Canada_Erie",41.86638889,83.20027778,2016-08-28,2.8,2.466666667,3,0.093,"Canada_Erie_2016_08"
"7655",3085,"AGID_455",0.0109460357216008,0.0154022259372537,0.0237020934309314,0.0198746852251182,0.00306817853623115,"AGID_455","NAN","US","CedricCABay",38.0917,-122.0661,2014-04-28,NA,23.03,NA,NA,"CedricCABay_2014_04"
"7656",3086,"AGID_456",0.0109383625270345,0.0162660696512369,0.0264109816825582,0.0248470185912566,0.00483118474634696,"AGID_456","NAN","US","CedricCABay",38.1222,-122.0744,2014-04-28,NA,36.6,NA,NA,"CedricCABay_2014_04"
"7657",3087,"AGID_457",0.0098857149945435,0.0148229206154449,0.0240226525613519,0.0206783144558412,0.00289929015692436,"AGID_457","NAN","US","CedricCABay",38.1265,-122.0546,2014-04-28,NA,24.4,NA,NA,"CedricCABay_2014_04"
"7658",3088,"AGID_458",0.0104790344716092,0.0156644836041874,0.0254155485991471,0.0222736988929303,0.00335753507588549,"AGID_458","NAN","US","CedricCABay",38.1323,-122.0462,2014-04-28,NA,28.22,NA,NA,"CedricCABay_2014_04"
"7659",3089,"AGID_459",0.00957432591480435,0.0146567129740296,0.0245443287269381,0.0222567456722761,0.00432400025886679,"AGID_459","NAN","US","CedricCABay",38.1434,-122.06,2014-04-28,NA,32.55,NA,NA,"CedricCABay_2014_04"
"7660",3090,"AGID_46",0.0104187564518887,0.0126594417503983,0.0109400139438054,0.00211722093360711,0.000823886439316985,"AGID_46","NAN","Italy","AC_Claudia",45.49355556,10.59763889,2015-07-17,NA,NA,NA,NA,"AC_Claudia_2015_07"
"7661",3091,"AGID_460",0.00809686990882444,0.0132935795040956,0.0239720668230477,0.0232648239700542,0.00450784552013422,"AGID_460","NAN","US","CedricCABay",38.1567,-122.0614,2014-04-28,NA,36.38,NA,NA,"CedricCABay_2014_04"
"7662",3092,"AGID_461",0.0101688018317674,0.0155290700735059,0.0259822341768726,0.0266497472950231,0.00701444311178001,"AGID_461","NAN","US","CedricCABay",38.1666,-122.066,2014-04-28,NA,64.62,NA,NA,"CedricCABay_2014_04"
"7663",3093,"AGID_462",0.0103854036110059,0.0154558349709075,0.0254678059386412,0.0264362527352086,0.00734889775916263,"AGID_462","NAN","US","CedricCABay",38.178,-122.0491,2014-04-28,NA,65.4,NA,NA,"CedricCABay_2014_04"
"7664",3094,"AGID_463",0.00882944653480105,0.013844712941428,0.0239778928794845,0.0261340689228978,0.00770858282258982,"AGID_463","NAN","US","CedricCABay",38.1902,-122.039,2014-04-28,NA,67.29,NA,NA,"CedricCABay_2014_04"
"7665",3095,"AGID_464",0.00828054477930553,0.0132504280870549,0.0227822491604013,0.023669487045925,0.00915114509620423,"AGID_464","NAN","US","CedricCABay",38.1947,-122.0333,2014-04-28,NA,60.3,NA,NA,"CedricCABay_2014_04"
"7666",3096,"AGID_465",0.00984607931212451,0.0145626634934471,0.0238726309364364,0.0236494424559027,0.00636538006847624,"AGID_465","NAN","US","CedricCABay",38.1838,-122.0136,2014-04-29,NA,51.04,NA,NA,"CedricCABay_2014_04"
"7667",3097,"AGID_466",0.00889944618169809,0.0136283885664,0.0230953966077061,0.0234088128664924,0.00713118963218887,"AGID_466","NAN","US","CedricCABay",38.1898,-122.009,2014-04-29,NA,49.33,NA,NA,"CedricCABay_2014_04"
"7668",3098,"AGID_467",0.0117033504334367,0.0165494545858314,0.0257940714781762,0.0253965260099307,0.00530321557576554,"AGID_467","NAN","US","CedricCABay",38.1043,-122.0577,2014-04-29,NA,71.1,NA,NA,"CedricCABay_2014_04"
"7669",3099,"AGID_468",0.0114283736134567,0.0164825767009888,0.0261661965653679,0.0264377323316892,0.00614539053049647,"AGID_468","NAN","US","CedricCABay",38.1222,-122.0756,2014-04-29,NA,55.27,NA,NA,"CedricCABay_2014_04"
"7670",3100,"AGID_469",0.0122382606083997,0.0171724339175622,0.0267306683606485,0.0271622074083941,0.00627206544574289,"AGID_469","NAN","US","CedricCABay",38.125,-122.0555,2014-04-29,NA,57.6,NA,NA,"CedricCABay_2014_04"
"7671",3101,"AGID_47",0.00948774788916679,0.011810332344486,0.0103219188985888,0.00176438829659344,0.000654745257349068,"AGID_47","NAN","Italy","AC_Claudia",45.49355556,10.59763889,2015-07-17,NA,NA,NA,NA,"AC_Claudia_2015_07"
"7672",3102,"AGID_470",0.0121252182265338,0.0169105143904363,0.0260935832448993,0.0263055138300837,0.00572953271821658,"AGID_470","NAN","US","CedricCABay",38.1211,-122.0553,2014-04-29,NA,56.27,NA,NA,"CedricCABay_2014_04"
"7673",3103,"AGID_471",0.0108452650260502,0.0157372289933473,0.0251260205431813,0.0256610249457772,0.00617078967167456,"AGID_471","NAN","US","CedricCABay",38.1441,-122.0602,2014-04-29,NA,60.51,NA,NA,"CedricCABay_2014_04"
"7674",3104,"AGID_472",0.00965363626179344,0.0148455180007727,0.0251437320779215,0.0269658620798541,0.00639447326938513,"AGID_472","NAN","US","CedricCABay",38.1658,-122.065,2014-04-29,NA,65.22,NA,NA,"CedricCABay_2014_04"
"7675",3105,"AGID_473",0.00703977617938082,0.0111701596751264,0.0200923658350609,0.0231979975971147,0.00624200019430569,"AGID_473","NAN","US","CedricCABay",38.1905,-122.0391,2014-04-29,NA,47.44,NA,NA,"CedricCABay_2014_04"
"7676",3106,"AGID_474",0.0108511002810323,0.0153336517483656,0.0239775563285845,0.0247206499558148,0.00627337683820355,"AGID_474","NAN","US","CedricCABay",38.0962,-122.03,2014-04-29,NA,37.19,NA,NA,"CedricCABay_2014_04"
"7677",3107,"AGID_475",0.00257706084683083,0.00351794366188687,0.00858389674353125,0.00480712506942658,0.0027851151897131,"AGID_475","NAN","Lithuania","Curonian_Lagoon",55.31913,21.11571,2014-08-31,205.08,NA,NA,NA,"Curonian_Lagoon_2014_08"
"7678",3108,"AGID_476",0.00291461154495992,0.00379220698188028,0.00815651100430557,0.00509235173051891,0.00273505501886925,"AGID_476","NAN","Lithuania","Curonian_Lagoon",55.30502,21.02603,2014-08-31,97.67,NA,NA,NA,"Curonian_Lagoon_2014_08"
"7679",3109,"AGID_477",0.00236314928710843,0.00330828504496437,0.00701381351849254,0.00444774815998626,0.00138767251340826,"AGID_477","NAN","Lithuania","Curonian_Lagoon",55.41538,21.12111,2014-08-31,31.68,NA,NA,NA,"Curonian_Lagoon_2014_08"
"7680",3110,"AGID_478",0.00299176659473891,0.00365053568295863,0.00640592559445367,0.00399467982694539,0.00108146854331989,"AGID_478","NAN","Lithuania","Curonian_Lagoon",55.51065,21.21629,2014-08-31,11.54,NA,NA,NA,"Curonian_Lagoon_2014_08"
"7681",3111,"AGID_479",0.00285284217386447,0.0036194612052262,0.00662414995272279,0.00413927517864409,0.000812769039668129,"AGID_479","NAN","Lithuania","Curonian_Lagoon",55.42842,21.23534,2014-08-31,16.9,NA,NA,NA,"Curonian_Lagoon_2014_08"
"7682",3112,"AGID_48",0.0236194249459851,0.0269723399166995,0.0369428825666982,0.0177724049305767,0.003100789791738,"AGID_48","NAN","Italy","AC_Claudia",45.49677778,10.59916667,2015-07-17,NA,NA,NA,NA,"AC_Claudia_2015_07"
"7683",3113,"AGID_480",0.00170761003024085,0.00214873938490709,0.00394036298796828,0.00272219120455716,0.00139897093847902,"AGID_480","NAN","Lithuania","Curonian_Lagoon",55.33995,21.2678,2014-08-31,59.17,NA,NA,NA,"Curonian_Lagoon_2014_08"
"7684",3114,"AGID_481",0.00241877161169305,0.00335760876812376,0.00723086762304711,0.00433891780390542,0.000395065594901776,"AGID_481","NAN","Lithuania","Curonian_Lagoon",55.67358333,21.13696667,2014-09-02,28.81714,NA,NA,NA,"Curonian_Lagoon_2014_09"
"7685",3115,"AGID_482",0.00205358426848284,0.00300823304583981,0.00714552558036419,0.00449694517193016,0.00101866425339829,"AGID_482","NAN","Lithuania","Curonian_Lagoon",55.64153333,21.1378,2014-09-02,32.90806,NA,NA,NA,"Curonian_Lagoon_2014_09"
"7686",3116,"AGID_483",0.00340403573968785,0.00443099434305447,0.00872686967755289,0.00582477413754445,0.00146018212796099,"AGID_483","NAN","Lithuania","Curonian_Lagoon",55.56786667,21.14575,2014-09-02,30.6711,NA,NA,NA,"Curonian_Lagoon_2014_09"
"7687",3117,"AGID_484",0.00141018916581756,0.00183316323362692,0.00402019853703176,0.00252407768586817,0.000540739289431631,"AGID_484","NAN","Lithuania","Curonian_Lagoon",55.33568,21.18489,2014-09-03,34.95531,NA,NA,NA,"Curonian_Lagoon_2014_09"
"7688",3118,"AGID_485",0.00274544142674842,0.00377860414902964,0.00936303854401619,0.00444970859148221,0.00776892080404972,"AGID_485","NAN","Lithuania","Curonian_Lagoon",55.32108,21.1356,2014-09-03,204.7567,NA,NA,NA,"Curonian_Lagoon_2014_09"
"7689",3119,"AGID_486",0.0024201472880775,0.00358069408941993,0.00934796459230887,0.00463861847999378,0.00501406606409928,"AGID_486","NAN","Lithuania","Curonian_Lagoon",55.31357,21.0862,2014-09-03,202.5966,NA,NA,NA,"Curonian_Lagoon_2014_09"
"7690",3120,"AGID_487",0.00250251712161715,0.00368469528678047,0.00975346950806242,0.00507713600474644,0.0050548602341617,"AGID_487","NAN","Lithuania","Curonian_Lagoon",55.3048,21.02568,2014-09-03,169.6836,NA,NA,NA,"Curonian_Lagoon_2014_09"
"7691",3121,"AGID_488",0.00255716047889033,0.00387467499451251,0.0118307959401014,0.00529696999729943,0.0458369300102535,"AGID_488","NAN","Lithuania","Curonian_Lagoon",55.3666,21.09157,2014-09-03,1186.154,NA,NA,NA,"Curonian_Lagoon_2014_09"
"7692",3122,"AGID_489",0.00229336581859952,0.00377666786469036,0.0120963177775802,0.00612716740326823,0.00917832859351783,"AGID_489","NAN","Lithuania","Curonian_Lagoon",55.41581,21.1215,2014-09-03,493.8254,NA,NA,NA,"Curonian_Lagoon_2014_09"
"7693",3123,"AGID_49",0.0249998087639516,0.0277527934193902,0.0374868450453567,0.0177628857707423,0.00389869361392299,"AGID_49","NAN","Italy","AC_Claudia",45.49677778,10.59916667,2015-07-17,NA,NA,NA,NA,"AC_Claudia_2015_07"
"7694",3124,"AGID_490",0.00285521105247817,0.00452969911675368,0.0131016858186474,0.00641527461300069,0.0164598149306969,"AGID_490","NAN","Lithuania","Curonian_Lagoon",55.45051,21.1095,2014-09-03,693.0057,NA,NA,NA,"Curonian_Lagoon_2014_09"
"7695",3125,"AGID_491",0.00135643859996105,0.00226857026246303,0.00596004155990585,0.00385095908463206,0.000568809784233021,"AGID_491","NAN","Lithuania","Curonian_Lagoon",55.52505,21.12359,2014-09-03,38.1588,NA,NA,NA,"Curonian_Lagoon_2014_09"
"7696",3126,"AGID_492",0.00260385945938607,0.00335441650520406,0.00712288725189073,0.00443340354234076,0.00124616755060975,"AGID_492","NAN","Lithuania","Curonian_Lagoon",55.51478,21.21382,2014-09-03,27.50678,NA,NA,NA,"Curonian_Lagoon_2014_09"
"7697",3127,"AGID_493",0.00183944457341389,0.00327233721757282,0.00818938717961291,0.0051908941179831,0.00096057895831242,"AGID_493","NAN","Lithuania","Curonian_Lagoon",55.42207,21.22406,2014-09-03,32.32873,NA,NA,NA,"Curonian_Lagoon_2014_09"
"7698",3128,"AGID_494",0.00209198327043983,0.00299148647745985,0.00766882016760226,0.00517468378942576,0.00103111701330758,"AGID_494","NAN","Lithuania","Curonian_Lagoon",55.34197,21.17882,2015-06-10,14.32131667,NA,NA,NA,"Curonian_Lagoon_2015_06"
"7699",3129,"AGID_495",0.00242977162771433,0.00335250966315846,0.00760334294401072,0.00514613325351177,0.000952576194627926,"AGID_495","NAN","Lithuania","Curonian_Lagoon",55.32853,21.17682,2015-06-10,26.27369333,NA,NA,NA,"Curonian_Lagoon_2015_06"
