"","V1","station_id","B1","B2","B3","B4","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month"
"6744",2174,"AGID_2952",0.00806470267057021,0.0020071664692141,0.000604399293115371,5.07271659741081e-06,"AGID_2952","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6745",2175,"AGID_2953",0.00876866337468008,0.00205236515981735,0.000702663329793953,0.000196919099886803,"AGID_2953","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6746",2176,"AGID_2954",0.00868349062005238,0.00196522372781092,0.00049237700855017,1.8542269463119e-05,"AGID_2954","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6747",2177,"AGID_2955",0.00963359090880007,0.00233955930232394,0.000736881439361445,7.38999901443485e-06,"AGID_2955","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6748",2178,"AGID_2956",0.00534994228199214,0.000307640535657083,-5.29940869062851e-20,0.000492815843712074,"AGID_2956","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6749",2179,"AGID_2957",0.0094746411022707,0.00236444407115844,0.000727270891124053,8.02076277810497e-06,"AGID_2957","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6750",2180,"AGID_2958",0.00994760603699185,0.00251496552734447,0.000846611804670849,8.2445037352121e-06,"AGID_2958","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6751",2181,"AGID_2959",0.00549861614833939,0.000387001425906608,6.21027520230206e-16,0.000108921424434925,"AGID_2959","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6752",2182,"AGID_296",0.0174705897817243,0.0181902390213674,0.00741463623910316,0.000592965412434562,"AGID_296","NAN","Canada","Canada_Erie",42.10444444,83.135,2012-08-20,0.5,5,1.9,0.126927031,"Canada_Erie_2012_08"
"6753",2183,"AGID_2960",0.0110751237926909,0.00249173418137408,0.000682760835878721,1.68029924579139e-05,"AGID_2960","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6754",2184,"AGID_2961",0.00739813040252068,0.00205654386495464,0.000582479310575649,6.82360673545569e-06,"AGID_2961","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6755",2185,"AGID_2962",0.0053428101519106,0.0010232100919609,0.000101340258628073,1.95607419126964e-05,"AGID_2962","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6756",2186,"AGID_2963",0.0117627574200196,0.00291900966867036,0.000427189895641596,7.23628757955524e-05,"AGID_2963","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6757",2187,"AGID_2964",0.00461892347887031,0.00069244458910071,3.21311668790077e-09,6.15670992748854e-05,"AGID_2964","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6758",2188,"AGID_2965",0.00773767375092257,0.00169900822812548,0.000201452240984494,4.90593872868608e-05,"AGID_2965","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6759",2189,"AGID_2966",0.00558783521393072,0.00118709006041262,0.000148119486509861,2.17812101516611e-05,"AGID_2966","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6760",2190,"AGID_2967",0.00441924460417535,0.000809815912910452,0.000103873395519117,1.77625039277822e-05,"AGID_2967","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6761",2191,"AGID_2968",0.00437367569893161,0.00132649053430478,0.000327665346176086,4.7029170808561e-05,"AGID_2968","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6762",2192,"AGID_2969",0.0111866651471787,0.00568290340611973,0.00299061797701902,0.000158317088258388,"AGID_2969","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6763",2193,"AGID_297",0.00849167610176478,0.0134755094867665,0.00545042732317344,0.000520685515303257,"AGID_297","NAN","Canada","Canada_Erie",41.96888889,83.20833333,2012-08-20,3.1,3.7,2.75,0.154820718,"Canada_Erie_2012_08"
"6764",2194,"AGID_2970",0.0129059175447146,0.00549161095837859,0.00304741352096883,0.000446761552893413,"AGID_2970","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6765",2195,"AGID_2971",0.0058692676828909,0.00186343315969647,0.000517005110417344,2.98393286471399e-06,"AGID_2971","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6766",2196,"AGID_2972",0.00686503223827451,0.00211120348205314,0.000460661957785721,2.50081849223844e-06,"AGID_2972","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6767",2197,"AGID_2973",0.00779901953955122,0.00255616755232278,0.0009746018091434,4.17138092576471e-06,"AGID_2973","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6768",2198,"AGID_2974",0.00683946735856497,0.00155849281402313,0.000275749496424792,1.38534985954691e-06,"AGID_2974","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6769",2199,"AGID_2975",0.0070617815615886,0.00161410688359842,0.000332696892907075,7.43390507988865e-06,"AGID_2975","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6770",2200,"AGID_2976",0.00115985154097524,2.33924281117473e-07,-4.88728943340267e-41,0.000146942598872409,"AGID_2976","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6771",2201,"AGID_2977",0.00202189134372954,0.000440541980546981,3.82181818951683e-06,5.59311838080065e-05,"AGID_2977","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6772",2202,"AGID_2978",0.000578886859145289,4.18472803486534e-05,-2.5023807713842e-17,1.38171201596036e-05,"AGID_2978","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6773",2203,"AGID_2979",0.00753607658877448,0.00161457945854766,0.000166188199083494,3.44174365703366e-05,"AGID_2979","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6774",2204,"AGID_298",0.0117501640769746,0.0140587994285395,0.00504715847849793,0.00100495153991878,"AGID_298","NAN","Canada","Canada_Erie",41.86666667,83.20055556,2012-08-20,0.9,1.785,5,0.117747922,"Canada_Erie_2012_08"
"6775",2205,"AGID_2980",0.0102293450003422,0.00270485736377781,0.000886627464515376,1.422394927096e-05,"AGID_2980","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6776",2206,"AGID_2981",0.00714220580151479,0.00146790469629524,0.000272267859676223,1.71591431216987e-05,"AGID_2981","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6777",2207,"AGID_2982",0.0087333295577049,0.00174053119767246,0.000355044565059448,1.30790092760736e-05,"AGID_2982","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6778",2208,"AGID_2983",0.00801548383761383,0.00153397703592633,0.000300463351416835,4.44242080479746e-06,"AGID_2983","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6779",2209,"AGID_2984",0.00748990626391286,0.00132586740518221,0.000253351916564601,2.70479393963586e-06,"AGID_2984","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6780",2210,"AGID_2985",0.00657617706971311,0.000660867799511681,5.0668897103678e-07,3.76559874018081e-05,"AGID_2985","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6781",2211,"AGID_2986",0.00818776745845485,0.00177290543843156,0.000445599427726814,5.70699151329592e-06,"AGID_2986","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6782",2212,"AGID_2987",0.0069609036123445,0.00143187704637228,0.000309713723538381,4.36477859974471e-06,"AGID_2987","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6783",2213,"AGID_2988",0.00720862410918993,0.00136175207230525,0.000204214636165338,6.50135577359791e-06,"AGID_2988","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6784",2214,"AGID_2989",0.00958162025267841,0.00190846198170919,0.000368044051810933,9.28777555426103e-06,"AGID_2989","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6785",2215,"AGID_299",0.00886529499452414,0.0201935396106626,0.0141823532264754,0.00318053533159966,"AGID_299","NAN","Canada","Canada_Erie",41.46916667,82.71555556,2012-08-21,27,22.8,0.5,0.492132836,"Canada_Erie_2012_08"
"6786",2216,"AGID_2990",0.00260031693934141,2.6857693182975e-07,-1.56371107477532e-36,0.0002219920647061,"AGID_2990","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6787",2217,"AGID_2991",0.00588349197634069,0.000997997408372995,0.000179878556939202,3.90704356338272e-06,"AGID_2991","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6788",2218,"AGID_2992",0.00844136243687876,0.00168860342888679,0.000165042868511344,6.47914755908524e-05,"AGID_2992","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6789",2219,"AGID_2993",0.0142690537905779,0.00291370306022602,0.000724498443719016,7.12305307405874e-06,"AGID_2993","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6790",2220,"AGID_2994",0.00464825801248438,0.000202941295332214,2.76777375968829e-06,5.71688969876622e-05,"AGID_2994","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6791",2221,"AGID_2995",0.0049165310052973,0.000350858849188948,3.49141916424221e-07,7.05047627524044e-05,"AGID_2995","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6792",2222,"AGID_2996",0.00880622314247664,0.0018354862239361,0.000410075087089759,5.96359888422685e-06,"AGID_2996","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6793",2223,"AGID_2997",0.0075851163796649,0.00125023909981221,0.000130335837611751,4.96165249994775e-05,"AGID_2997","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6794",2224,"AGID_2998",0.00824757419766681,0.00152188805579758,0.000272838147119254,1.10933404755554e-05,"AGID_2998","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6795",2225,"AGID_2999",0.000641407337040907,2.50734104158919e-13,3.22887760709167e-40,0.000912092489779329,"AGID_2999","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6796",2226,"AGID_3",0.0198976316415094,0.0308042298483725,0.0255532687710367,0.00281369214166262,"AGID_3","NAN","Italy","AC_Claudia",45.16154,10.72896,2014-06-26,6.37124,14.85,NA,0.26854326,"AC_Claudia_2014_06"
"6797",2227,"AGID_30",0.00802800814078031,0.0143101200583475,0.0103187317152315,0.00199653395431328,"AGID_30","NAN","Italy","AC_Claudia",45.1575,10.80502778,2014-09-23,35.4713,17,NA,0.21654138,"AC_Claudia_2014_09"
"6798",2228,"AGID_300",0.0133724588955866,0.0202307228183561,0.0107007371064447,0.00246100784601948,"AGID_300","NAN","Canada","Canada_Erie",41.72,83.03611111,2012-08-21,5.8,6.46,1.5,0.224787554,"Canada_Erie_2012_08"
"6799",2229,"AGID_3000",0.00684404586753765,0.00190974422051812,0.000382202375192675,1.07681189478741e-06,"AGID_3000","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6800",2230,"AGID_3001",0.00722296065408309,0.00158675310102126,0.000275219134914723,1.03595482440576e-05,"AGID_3001","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6801",2231,"AGID_3002",0.00866952836158562,0.00180348421752709,0.000413219534443139,2.1690388846529e-06,"AGID_3002","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6802",2232,"AGID_3003",0.00742879571680257,0.00119383327799731,0.000217998801942993,2.27227928611512e-05,"AGID_3003","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6803",2233,"AGID_3004",0.00835788783817928,0.00145934891070062,0.000295994789821781,9.91302669307888e-06,"AGID_3004","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6804",2234,"AGID_3005",0.0076210820138087,0.00141043597453714,0.000226558554852901,0.000112309753778619,"AGID_3005","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6805",2235,"AGID_3006",0.00617747891961788,0.00103383103025006,0.000129995671877421,2.2665780147241e-05,"AGID_3006","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6806",2236,"AGID_3007",0.00389409638643533,0.000359957675183754,6.96886795744078e-05,3.2680488158724e-05,"AGID_3007","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6807",2237,"AGID_3008",0.00467768900050592,0.000897551257387383,6.15813902896216e-05,8.06751417460059e-06,"AGID_3008","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6808",2238,"AGID_3009",0.00768145674546158,0.00144062819495939,0.000194070419719882,7.92723171949165e-06,"AGID_3009","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6809",2239,"AGID_301",0.0124326168777603,0.0202116421584718,0.0100438900958149,0.000839233906705356,"AGID_301","NAN","Canada","Canada_Erie",41.675,83.17333333,2012-08-21,8.9,5.166666667,2.5,0.390385148,"Canada_Erie_2012_08"
"6810",2240,"AGID_3010",0.0050333591972948,0.000661939803038641,0.000144424907186242,1.30224040768693e-06,"AGID_3010","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6811",2241,"AGID_3011",0.00743462732922148,0.00121875264624003,0.000133383992214696,9.67296882449023e-06,"AGID_3011","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6812",2242,"AGID_3012",0.00778471031507053,0.00160034584498364,0.000444619265890136,4.63700518069718e-06,"AGID_3012","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6813",2243,"AGID_3013",0.00716202424190524,0.00143575020051852,0.000259126597708734,2.73337754890479e-05,"AGID_3013","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6814",2244,"AGID_3014",0.00484850414052735,0.000244611192921172,3.42119457558e-05,0.000121258370844639,"AGID_3014","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6815",2245,"AGID_3015",0.00747797954589013,0.00181273086092377,0.000454181431542813,9.88927663037151e-06,"AGID_3015","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6816",2246,"AGID_3016",0.00433343652443307,0.00117275037663515,0.000341978123633364,1.74744923840975e-05,"AGID_3016","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6817",2247,"AGID_3017",0.00526511053400095,0.00103669918788632,0.000132341903088626,9.28565929404156e-06,"AGID_3017","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6818",2248,"AGID_3018",0.00945573040955896,0.00224427023386297,0.000554711551898418,7.73900047286746e-05,"AGID_3018","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6819",2249,"AGID_3019",0.00786580404169395,0.00161438600991101,0.00028034863032636,2.45404218030672e-06,"AGID_3019","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6820",2250,"AGID_302",0.0123192780421552,0.0204666840614022,0.0104784819675773,0.000876177877810398,"AGID_302","NAN","Canada","Canada_Erie",41.75694444,83.21638889,2012-08-21,6.9,5.78,2,0.307167208,"Canada_Erie_2012_08"
"6821",2251,"AGID_3020",0.00759318424224749,0.0014984944524884,0.000225165003471059,5.10516899633666e-06,"AGID_3020","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6822",2252,"AGID_3021",0.00782278829618773,0.0018206142056672,0.000433341185545863,5.15678453569561e-06,"AGID_3021","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6823",2253,"AGID_3022",0.00757516916521338,0.00160025285324089,0.000252937274287,9.45316433201473e-06,"AGID_3022","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6824",2254,"AGID_3023",0.00556466278071246,0.000565712479564034,6.02903328948192e-05,2.70206571205398e-06,"AGID_3023","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6825",2255,"AGID_3024",0.00699407945994286,0.00163394705449408,0.000339305480747536,4.17253005533382e-06,"AGID_3024","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6826",2256,"AGID_3025",0.00976057133249509,0.00241013479258445,0.000563712623189275,8.18647626833412e-05,"AGID_3025","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6827",2257,"AGID_3026",0.00367892790314565,2.55330970028705e-05,-8.96091914282669e-24,0.000191389554815387,"AGID_3026","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6828",2258,"AGID_3027",0.00732363096763586,0.00148498477947543,0.000235457820418093,1.20241776490739e-06,"AGID_3027","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6829",2259,"AGID_3028",0.00556860259201833,0.00142505665102182,0.000207060872453987,4.86481591808333e-05,"AGID_3028","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6830",2260,"AGID_3029",0.00737490080416344,0.0019435122770143,0.000407583998141992,9.48565751491581e-05,"AGID_3029","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6831",2261,"AGID_303",0.00738034040747575,0.0169877147270748,0.0100693483326101,0.00252120312471928,"AGID_303","NAN","Canada","Canada_Erie",41.73361111,83.38583333,2012-08-21,32.6,14.16,1,0.645060208,"Canada_Erie_2012_08"
"6832",2262,"AGID_3030",0.0051529533258437,0.00121546763307754,0.000194050730120562,1.02377747263071e-05,"AGID_3030","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6833",2263,"AGID_3031",0.00991128266632939,0.00298517019712051,0.00104888044477883,1.10391308684316e-05,"AGID_3031","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6834",2264,"AGID_3032",0.00950302456474317,0.00236988895599426,0.000179004884475217,6.07936941224285e-05,"AGID_3032","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6835",2265,"AGID_3033",0.00319515896689185,0.000198546468031181,1.33634079795591e-06,1.39947983712439e-06,"AGID_3033","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6836",2266,"AGID_3034",0.00436114080413368,0.000990324487515216,7.0559431087893e-06,2.61863557015573e-05,"AGID_3034","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,NA,"SeaBASS3_NA_NA"
"6837",2267,"AGID_3035",0.0016772404554342,0.00349256463081525,0.00382661300453587,0.00127979153005224,"AGID_3035","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,2.480310335,"SeaBASS3_NA_NA"
"6838",2268,"AGID_3036",0.00179939748883995,0.00371050307859003,0.00406829556148674,0.001128279755759,"AGID_3036","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,2.240310259,"SeaBASS3_NA_NA"
"6839",2269,"AGID_3037",0.00286933519559848,0.0050428155995711,0.00565613651160214,0.00261341137697646,"AGID_3037","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,1.973922007,"SeaBASS3_NA_NA"
"6840",2270,"AGID_3038",0.00340686754420868,0.0048708634089596,0.0052636224443589,0.00235751024013655,"AGID_3038","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,2.090660904,"SeaBASS3_NA_NA"
"6841",2271,"AGID_3039",0.00192224623690554,0.00394360012692897,0.00405691296178835,0.00110695699491369,"AGID_3039","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,2.377147509,"SeaBASS3_NA_NA"
"6842",2272,"AGID_304",0.011556502229034,0.0268444156576249,0.0125686282471767,0.00166565304738142,"AGID_304","NAN","Canada","Canada_Erie",41.84444444,83.28944444,2012-08-21,27.7,4.87,1.5,0.359702601,"Canada_Erie_2012_08"
"6843",2273,"AGID_3040",0.00222697638229867,0.00402426106126045,0.00406097478780213,0.00127179347911331,"AGID_3040","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,2.603702755,"SeaBASS3_NA_NA"
"6844",2274,"AGID_3041",0.00284879447951015,0.00118104950080002,0.000183828277121504,1.73700788628388e-05,"AGID_3041","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.04239961,"SeaBASS3_NA_NA"
"6845",2275,"AGID_3042",0.00400971158992024,0.001571645822705,0.00032496095394306,-5.53394094273726e-05,"AGID_3042","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.01828455,"SeaBASS3_NA_NA"
"6846",2276,"AGID_3043",0.00360785558621511,0.00142102870506396,0.000280591780450088,-3.1961885133453e-05,"AGID_3043","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.036321334,"SeaBASS3_NA_NA"
"6847",2277,"AGID_3044",0.00410098138472412,0.00130564388705944,0.00021585812889411,-1.12866927966214e-05,"AGID_3044","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.04562732,"SeaBASS3_NA_NA"
"6848",2278,"AGID_3045",0.0049994946155586,0.0012695557807118,0.000203867618658401,0.000300330104938236,"AGID_3045","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.031573475,"SeaBASS3_NA_NA"
"6849",2279,"AGID_3046",0.00399166202273674,0.00127374410423846,0.000243046786015781,0.000314217771831715,"AGID_3046","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.020873251,"SeaBASS3_NA_NA"
"6850",2280,"AGID_3047",0.00584061144233974,0.00188573782730547,0.000313666883247098,0.000319375246554165,"AGID_3047","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.008932641,"SeaBASS3_NA_NA"
"6851",2281,"AGID_3048",0.00346628454153027,0.000982371142661355,0.000143177603376076,0.000109001814684537,"AGID_3048","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.021649005,"SeaBASS3_NA_NA"
"6852",2282,"AGID_3049",0.00403675004798822,0.00106263419086588,0.000164544022846002,0.000111183965228616,"AGID_3049","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.012547705,"SeaBASS3_NA_NA"
"6853",2283,"AGID_305",0.00638465202632284,0.0110870034079806,0.00458663403228435,0.000401282252915713,"AGID_305","NAN","Canada","Canada_Erie",41.8,82.285,2012-08-22,4.4,2.89,2.5,0.236807398,"Canada_Erie_2012_08"
"6854",2284,"AGID_3050",0.00439281750156241,0.000992532443854342,0.000122416238471601,0.0001213780164391,"AGID_3050","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.007888405,"SeaBASS3_NA_NA"
"6855",2285,"AGID_3051",0.00525873469582168,0.00125787639172719,0.000222964304563368,-2.86741468244375e-05,"AGID_3051","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.01225452,"SeaBASS3_NA_NA"
"6856",2286,"AGID_3052",0.00562667328648592,0.00119082879255906,0.000160050995092525,-8.02495739048595e-06,"AGID_3052","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.00763162,"SeaBASS3_NA_NA"
"6857",2287,"AGID_3053",0.00571483458713767,0.00122411172464462,0.000135611016215496,2.30524579943655e-05,"AGID_3053","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.007257869,"SeaBASS3_NA_NA"
"6858",2288,"AGID_3054",0.0126625175940271,0.0151333991771411,0.00252658639412603,5.89850662911764e-06,"AGID_3054","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.106002367,"SeaBASS3_NA_NA"
"6859",2289,"AGID_3055",0.00284422551193381,0.00137412408627291,0.000311110254918723,-1.03335646241201e-05,"AGID_3055","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.0738536,"SeaBASS3_NA_NA"
"6860",2290,"AGID_3056",0.00325958258246533,0.0011677093040634,0.000224408137930862,0.000286720365707246,"AGID_3056","NAN","SeaBASS3","SeaBASS3",NA,NA,NA,NA,NA,NA,0.049131472,"SeaBASS3_NA_NA"
