"","station_id","B1","B2","B3","B4","B5","B6","B7","B8","B8A","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month"
"4807","D1_130",0.00231233256681578,0.00368305259464289,0.00303158598578552,0.000539505978094865,0.000179005284949178,1.36528521278772e-07,0.000111170369642551,3.78804646454895e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,9.167217016,NA,"DS1_2000_01"
"4808","D1_131",0.00339193516343799,0.0055897799639165,0.00533428354334307,0.000502478570747118,0.000203425336049857,2.07294816723516e-05,9.84744922672052e-05,7.3304037270815e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,7.449203451,NA,"DS1_2000_01"
"4809","D1_132",0.00510084531041425,0.00590118860211429,0.00318045645566586,0.000369516897182781,5.4741895562783e-05,-6.09844044574861e-05,7.40653674373029e-05,-3.46013900159693e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,14.96477267,NA,"DS1_2000_01"
"4810","D1_133",0.00510881547500538,0.00500332167704464,0.00241767624218848,0.000410776282147154,9.76031993385694e-05,-3.53958068209604e-05,6.81676049393125e-05,-8.48883687697959e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,17.72984876,NA,"DS1_2000_01"
"4811","D1_134",0.00781540320180999,0.0103501866258929,0.0107924554338744,0.00107809408117954,0.000513887130303509,0.000161376889263962,0.000212068842873454,3.74292592947238e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,5.823035685,NA,"DS1_2000_01"
"4812","D1_135",0.00374963808513104,0.00596448747877366,0.00656499165277118,0.000648982442108559,0.000142769794052157,-8.95872497369274e-05,0.0001644621749892,8.74587835630131e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,6.312426184,NA,"DS1_2000_01"
"4813","D1_136",0.00318570609845505,0.00525958997093585,0.00565449310184026,0.000712406799757339,0.000275294733067541,-4.71488866815403e-06,0.000169776400567824,1.30578316322903e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,6.509324821,NA,"DS1_2000_01"
"4814","D1_137",0.00637696767386407,0.00517729274133861,0.00230750024686236,0.000309996833997033,-0.000111726932429467,-0.000189789765880537,0.000100666874540368,1.27620856200237e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,19.27098405,NA,"DS1_2000_01"
"4815","D1_138",0.00501712753880941,0.00497980897064259,0.00291202044019101,0.000573163614817769,0.000215764678806872,2.08122341758367e-05,9.85326090721679e-05,5.9516182418258e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,13.82224031,NA,"DS1_2000_01"
"4816","D1_139",0.00203501552396436,0.00326324720441993,0.00271643358044818,0.000441515771361001,0.000193706951711785,3.25805747462115e-05,0.000112024420035318,1.54265822205782e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,9.232133741,NA,"DS1_2000_01"
"4817","D1_14",0.00129800339684331,0.00244713456036547,0.00442737462821292,0.000994853871309071,0.000616973859259546,0.000133799991609554,0.000172344064392841,3.74713868284634e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,3.209983657,NA,"DS1_2000_01"
"4818","D1_140",0.00263174285464469,0.00348714142740835,0.00294802037743065,0.000524213807680791,0.000244512470334385,3.82316594296252e-05,9.47076428830268e-05,1.40772604435729e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,9.098538909,NA,"DS1_2000_01"
"4819","D1_141",0.00447412772237471,0.00514249617595152,0.00251807500683355,0.000275623336109853,0.000113538118085131,2.38544460500908e-05,9.58908263706324e-05,2.02409232669703e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,17.53692996,NA,"DS1_2000_01"
"4820","D1_142",0.00498150699795185,0.0058258607654754,0.00301006703497178,0.000371498843378548,0.000186892083527474,6.13073818650757e-05,8.11254439879387e-05,1.24806776468226e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,16.02645089,NA,"DS1_2000_01"
"4821","D1_143",0.00316156981084682,0.00382750991984971,0.0024278240509856,0.000438460496335946,0.000213324615134714,4.0784614535632e-05,0.000123178798933915,2.20069471772941e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,13.22371064,NA,"DS1_2000_01"
"4822","D1_144",0.00727258946253898,0.00466252100696797,0.00151817515366254,0.000208614642899199,0.000100451966393856,3.18301491945193e-05,4.1148123875605e-05,2.98102364426793e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,27.982899,NA,"DS1_2000_01"
"4823","D1_145",0.00876812228111698,0.00563981108343824,0.0015077367106915,7.77846513965096e-05,3.46139074045879e-05,-4.17571153487486e-06,5.80293660289537e-05,1.17850451214312e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,32.99381639,NA,"DS1_2000_01"
"4824","D1_146",0.00919062421481166,0.00600979809830139,0.00166441898593528,0.000128683433148801,6.31480457859244e-05,2.01036963828257e-05,5.00671027258024e-05,1.07061778409445e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,31.69017791,NA,"DS1_2000_01"
"4825","D1_147",0.00672660430555667,0.00475332019323354,0.00149252309486078,0.000188683433148801,0.000107241084440391,3.4398157258875e-05,4e-05,8.56494227275561e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,28.7731066,NA,"DS1_2000_01"
"4826","D1_148",0.0092673171911319,0.00577557536495099,0.0015647140834715,0.000149424200308094,8.23455613738755e-05,2.06264637122693e-05,3.86889915949624e-05,8.56493305707524e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,33.23154786,NA,"DS1_2000_01"
"4827","D1_149",0.00763179328598072,0.00447590852493341,0.00113514607318283,4.35989575388505e-05,1.82510056141334e-05,-7.34923943215926e-06,4.65397293341752e-05,8.70908860776285e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,35.97697282,NA,"DS1_2000_01"
"4828","D1_15",0.00425730896706677,0.00385847478497003,0.00185949180914423,0.00030191596104472,0.000185352040776198,6.11209329787649e-05,2.00251597631524e-05,2.42228569341517e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,17.96032091,NA,"DS1_2000_01"
"4829","D1_150",0.0102582968810575,0.00574896345587862,0.00136505784217271,0.000130999750415947,7.23440442686e-05,2.38753899294313e-05,3.85547861433576e-05,8.56493305707524e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,40.14371228,NA,"DS1_2000_01"
"4830","D1_151",0.00169289398881509,0.00225740162647293,0.00224388203695441,0.00050278346389348,0.000284133167967865,8.31735278972844e-05,8.85992089814937e-05,2.05502129653613e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,8.122927646,NA,"DS1_2000_01"
"4831","D1_152",0.00149129299647603,0.00205451199807012,0.00237134622670242,0.000459553299601858,0.00020823682635926,-1.51973846878571e-06,0.00012133696791262,2.88699678731233e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,7.386538194,NA,"DS1_2000_01"
"4832","D1_153",0.00235964353111512,0.00272057404485188,0.00222419057739457,0.000519222293648704,0.000282668823454477,9.56227866204656e-05,4.20488825560335e-05,5.06054304538844e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,9.456379509,NA,"DS1_2000_01"
"4833","D1_154",0.00240168869984467,0.00269687583929615,0.00210379325943417,0.000413349794689381,0.000240183212802275,6.37716935466057e-05,4.38374714246563e-05,8.91780850585236e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,10.23615419,NA,"DS1_2000_01"
"4834","D1_155",0.00177451721795274,0.00211270383074773,0.00168613388910867,0.000293161456191893,0.000157700636360625,2.82526033089657e-05,5.83534779659504e-05,1.35361848685381e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,10.3212595,NA,"DS1_2000_01"
"4835","D1_156",0.00216162655650888,0.00246053684895238,0.00191399184934453,0.000307324428913202,0.000130187189085718,1.45221190982979e-05,6.32080336049279e-05,1.36718737393518e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,10.41209242,NA,"DS1_2000_01"
"4836","D1_157",0.00339795114829127,0.0036575726724286,0.00263600096010444,0.000419171550506388,0.000153778888278601,3.07504255516922e-05,7.13238909458486e-05,1.16199017580474e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,10.96711498,NA,"DS1_2000_01"
"4837","D1_158",0.00212264731759042,0.0024835879157176,0.00189018548245559,0.000248292195891861,0.000107205365320143,-4.1837441412257e-06,9.94901367278533e-05,2.63128015083775e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,10.80033749,NA,"DS1_2000_01"
"4838","D1_159",0.00187255811343196,0.00224332651798669,0.00192624182657145,0.000363527051667197,0.000150573132673346,3.9239534489766e-06,9.57758839940112e-05,2.26914301021894e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,9.594836919,NA,"DS1_2000_01"
"4839","D1_16",0.00427746099528603,0.00403300727176978,0.00197200296931658,0.000237938181342966,0.000142136609739284,4.37716935466057e-05,5.26795780218526e-05,1.17765600101966e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,17.63439712,NA,"DS1_2000_01"
"4840","D1_160",0.00230175684734048,0.00273022572966921,0.00200771139693,0.000277394363437452,2.55343759221946e-05,-6.96413595863306e-05,8.2059795545744e-05,1.46226476890515e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,10.9286585,NA,"DS1_2000_01"
"4841","D1_161",0.00661953801492852,0.00466319263788124,0.00149766868994391,6.02695922042018e-05,-6.2543893271538e-05,-7.27031584944385e-05,7.97358056539026e-05,1.80912025875468e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,27.76028977,NA,"DS1_2000_01"
"4842","D1_162",0.0153084061738957,0.0205277424886666,0.0285036950497973,0.0161655225820426,0.0106315521449856,0.00274174430258784,0.00255464103632161,0.000587176103138061,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,0.850122974,NA,"DS1_2000_01"
"4843","D1_163",0.00237137059298331,0.00311935719128049,0.0051180668912882,0.00126802357252236,0.000947512866623983,0.000252423102345592,0.000177895160577349,3.7479871939698e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,4.597158521,NA,"DS1_2000_01"
"4844","D1_164",0.00313286788137626,0.00376865959494426,0.00402984024624606,0.000827590596309993,0.000510507991988152,0.000155024620971144,0.000126271318430966,2.58389731532741e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,7.224294069,NA,"DS1_2000_01"
"4845","D1_165",0.0027315906653121,0.00314984892489948,0.00226219994192324,0.000304049262339171,0.000128218470900195,2.38544460500908e-05,7.64055238825705e-05,1.51327953123296e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,11.29415124,NA,"DS1_2000_01"
"4846","D1_166",0.00403577495176901,0.00372184718668173,0.00163240633258683,0.000213607250792926,0.000100313434220806,2.81489069261401e-05,2.51196752406852e-05,2.91081315028454e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,20.18563056,NA,"DS1_2000_01"
"4847","D1_167",0.00325377291802105,0.00315384463907453,0.00150026493116536,0.000223673393366564,0.000104404955769997,2.81489069261401e-05,1.75790355345015e-05,7.78044261969499e-07,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,18.63373121,NA,"DS1_2000_01"
"4848","D1_168",0.00256577570980754,0.00277399692744902,0.00138213782790381,0.000112553915463999,-1.78398846887353e-05,-4.0523445752187e-05,1.898404311012e-05,4.60269452343874e-07,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,17.60975063,NA,"DS1_2000_01"
"4849","D1_169",0.0033417875954176,0.00349737400166858,0.00170248313214027,0.000228268295725856,0.000153883144946984,6.87268071188641e-05,5.79938036004765e-05,1.67772939612705e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,18.32825039,NA,"DS1_2000_01"
"4850","D1_17",0.00525901708895143,0.0037756465765415,0.00132412737227705,0.000144587771327895,8.31480457859244e-05,3e-05,3e-05,6.42370670456671e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,25.2676334,NA,"DS1_2000_01"
"4851","D1_170",0.00335274642971752,0.0031898133083567,0.0013591849553919,0.000116865793091773,3.20624286066724e-05,-2.37386040330357e-06,3.97986918225928e-05,8.56494227275561e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,21.01133473,NA,"DS1_2000_01"
"4852","D1_171",0.00420904827069118,0.00566893103087143,0.00684166450088921,0.00150172190698678,0.000912757392835794,0.000238128641469543,0.000224679016581908,5.09644663919806e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,5.56502468,NA,"DS1_2000_01"
"4853","D1_172",0.00212501735808468,0.00280739783529419,0.00256889520642776,0.000438442738489002,0.000244417817840343,6.87753706384094e-05,7.22580521164091e-05,1.53415059947387e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,8.691719332,NA,"DS1_2000_01"
"4854","D1_173",0.00309167589723056,0.00356619715731848,0.00373217760907318,0.000759169154727217,0.000452774820913589,0.000130626463712269,0.000100131469743288,1.84890306144626e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,7.576011134,NA,"DS1_2000_01"
"4855","D1_174",0.00236766472352897,0.00297769835663986,0.00287717305547273,0.000684371457337244,0.000422839174186406,0.000134224953477163,6.22534820349425e-05,1.08503610386733e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,7.837478244,NA,"DS1_2000_01"
"4856","D1_175",0.00245989778508633,0.00271216220119107,0.00192976825482906,0.000344684119387524,0.000177696085044798,5.25470641850151e-05,4.00251597631524e-05,7.04914716733549e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,11.40126777,NA,"DS1_2000_01"
"4857","D1_176",0.00214196526831792,0.0023335015623594,0.00151506770330952,0.000156128029938715,2.03149513260813e-05,-1.67025102632927e-05,5.19835165118572e-05,8.39978969369146e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,12.94931773,NA,"DS1_2000_01"
"4858","D1_177",0.00523609902413124,0.00462934429481963,0.00190571556583739,0.000118143953020072,4.54803925887392e-06,-2.16778892921484e-05,7.84205806917528e-05,1.74742656673734e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,21.55189235,NA,"DS1_2000_01"
"4859","D1_178",0.00613978178381453,0.00535580491633947,0.00229317367417425,0.000325298536237995,0.000162515912105804,5.5601842741125e-05,3.91584548427487e-05,5.06052461402768e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,20.22055154,NA,"DS1_2000_01"
"4860","D1_179",0.00643251936395612,0.00545774725682709,0.00232722011275832,0.000338919027836368,0.0001954936071598,6e-05,3.83342148909668e-05,6.11442622185608e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,20.23380133,NA,"DS1_2000_01"
"4861","D1_18",0.00528789955494161,0.003782967515074,0.00130310903328084,0.000131899199600974,7.30064794023229e-05,2.37716935466057e-05,2.14896366947785e-05,5.21719208185722e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,25.78137813,NA,"DS1_2000_01"
"4862","D1_180",0.00624776430905683,0.0051711100690711,0.00210789374560102,0.000227225094715335,7.50704251142708e-05,5.77504652283652e-06,7.72462576138061e-05,1.65487827385294e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,21.5163689,NA,"DS1_2000_01"
"4863","D1_181",0.00749474134538241,0.00486135321344782,0.00147827139894779,0.000138773465185554,5.60592976618222e-05,6.9996758844271e-06,3.69334238724604e-05,7.04912873597473e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,30.44829346,NA,"DS1_2000_01"
"4864","D1_182",0.00784328035375371,0.00489997799306622,0.00139367887596736,0.000144478852907583,7.99326147490105e-05,3e-05,2.99328972741976e-05,6.42370670456671e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,33.04293596,NA,"DS1_2000_01"
"4865","D1_183",0.00643968899893507,0.00645548461633159,0.00265389152272251,0.00024803503459976,0.000125492090054524,4.25470641850151e-05,6.862188886916e-05,1.49886397616419e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,20.78227017,NA,"DS1_2000_01"
"4866","D1_184",0.00518488553350636,0.00429462769959711,0.0016847192250611,0.000240460270287218,0.00014825874133627,5.12246293615906e-05,3.0998174663692e-05,5.48900419044806e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,22.73455944,NA,"DS1_2000_01"
"4867","D1_185",0.00622927735397645,0.00527358192336616,0.00217699210102477,0.000372334631127194,0.000245779926565691,9.81003434065948e-05,4.69736301534843e-05,9.85253866701215e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,21.28296595,NA,"DS1_2000_01"
"4868","D1_186",0.00721515634581385,0.00558501300525616,0.0021093649486622,0.000270548326383879,8.52839280646884e-05,-1.48311517328356e-05,4.7407103677359e-05,6.30288356560912e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,23.48451457,NA,"DS1_2000_01"
"4869","D1_187",0.00357626297096813,0.00577724255351902,0.0108542772134773,0.00530681794982774,0.00523752308796193,0.00125616793984616,0.000878838056646388,0.000202251882278719,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,1.968255715,NA,"DS1_2000_01"
"4870","D1_188",0.00409843506963471,0.00603835785979456,0.00985888376906147,0.00556168869012673,0.00507750310362136,0.00123179072646662,0.000843421165913484,0.000195819690462917,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,1.605617514,NA,"DS1_2000_01"
"4871","D1_189",0.00374514196622709,0.00306357262082435,0.00130678857349731,0.000144498406723878,8.30095136128739e-05,2.06264637122693e-05,4.53019483562824e-05,1.13683245567519e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,20.55207498,NA,"DS1_2000_01"
"4872","D1_19",0.00334927159258974,0.00294648260716118,0.00132934066438696,0.000161899199600974,0.000100455000604407,3.4398157258875e-05,3.55284162968419e-05,7.36690354560036e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,19.60315122,NA,"DS1_2000_01"
"4873","D1_190",0.00128405792926555,0.00228066914027091,0.00469047377523905,0.00205302799471952,0.00196959391712646,0.000504693944788813,0.000333209386155973,7.4254749076063e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,2.753050226,NA,"DS1_2000_01"
"4874","D1_191",0.00104972845268475,0.0019674181587137,0.0046856727388866,0.00215513967860162,0.0025041795256966,0.000582822586258356,0.00036314228343017,8.10228461181723e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,2.671458107,NA,"DS1_2000_01"
"4875","D1_192",0.00204171237117348,0.00281068885432538,0.00318742895770841,0.00113944374360469,0.000804847077380057,0.000224274195419452,0.0001106324732884,2.10849355668158e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,5.202108247,NA,"DS1_2000_01"
"4876","D1_193",0.00456478703170759,0.0037764564948371,0.0017806267882953,0.000265232067705924,0.000178922693575268,5.94227782300193e-05,5.83073184461883e-05,1.07146813835399e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,18.63190964,NA,"DS1_2000_01"
"4877","D1_194",0.000877995764864601,0.00252142416672585,0.00497028726841601,0.0020287667930065,0.00151953684452375,0.000356876392467748,0.000317865722850214,7.51086638988514e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,2.725233219,NA,"DS1_2000_01"
"4878","D1_195",0.00153419860936249,0.00195358732890913,0.0018093114831643,0.000419773250276476,0.000272734691600191,8.879631451775e-05,9.27083826108613e-05,2.172164538028e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,8.424374877,NA,"DS1_2000_01"
"4879","D1_196",0.00380501933365191,0.00396087660341031,0.00226982608765195,0.000332707014545587,0.000206511264055679,7.92286305689672e-05,8.36135111792396e-05,1.56407141836884e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,14.48852974,NA,"DS1_2000_01"
"4880","D1_197",0.00551885216372821,0.00414665598128585,0.00155505199700778,0.000194478852907583,0.000120736616266335,4.4398157258875e-05,5.00671027258024e-05,1.07061778409445e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,23.6998199,NA,"DS1_2000_01"
"4881","D1_198",0.00493339672339353,0.00400593534208701,0.00167262133067851,0.000243554727197129,0.000174829654920801,7.06474075916099e-05,8.91932864415757e-05,2.19219078141761e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,21.35378955,NA,"DS1_2000_01"
"4882","D1_199",0.00398592521810192,0.00364280655747881,0.00174264413658882,0.000261293576898607,0.0001746880885372,5.24775567861292e-05,6.14452138566424e-05,1.31918129623563e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,18.08475406,NA,"DS1_2000_01"
"4883","D1_2",0.00296073738549851,0.00295737515472542,0.00177772827418242,0.000226208600394628,0.000134548039258874,4.06264637122693e-05,5.15123165824448e-05,1.07061870566249e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,13.88705617,NA,"DS1_2000_01"
"4884","D1_20",0.00127051783837008,0.00164387428959947,0.00241951135691675,0.000806485791826896,0.000581650999438839,0.000128128641469543,8.14896366947785e-05,1.80646054909906e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,4.551224204,NA,"DS1_2000_01"
"4885","D1_200",0.00170899794388083,0.0026170272530001,0.00435147536285782,0.00159269701541945,0.00117764324047065,0.000311046213081631,0.000212919232302294,4.63461084606556e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,3.40832966,NA,"DS1_2000_01"
"4886","D1_201",0.00877124192793721,0.00687657508761275,0.00306636467940226,0.00070333118215721,0.000466112164846891,8.02224457240001e-05,0.000110975460131084,1.74321491863445e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,18.27450413,NA,"DS1_2000_01"
"4887","D1_202",0.0043520091652788,0.00384689630421785,0.00196153042040636,0.000468243232018834,0.00031814125778941,4.71526142095414e-05,0.000135461057738209,2.56192411219844e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,16.83310491,NA,"DS1_2000_01"
"4888","D1_203",0.00487215998089225,0.00427655585792371,0.00226425328401667,0.000560606364520198,0.000404785775241792,4.04640274735913e-05,0.00019740193404498,4.25048278737098e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,15.83628558,NA,"DS1_2000_01"
"4889","D1_204",0.00382119745089875,0.00342123224524483,0.00187528331295656,0.000504886081272904,0.000403083694745486,9.27551353734097e-05,0.000191266375685494,4.2325626977953e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,15.43714382,NA,"DS1_2000_01"
"4890","D1_205",0.00382485050912114,0.00338735208296757,0.00166499968599986,0.000300257506919483,0.000204689605642475,5.94227782300193e-05,6.67278991379411e-05,1.32002980735909e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,17.51578783,NA,"DS1_2000_01"
"4891","D1_206",0.00770820814249499,0.00988921036591127,0.00835987961264332,0.00165905878155489,0.00100827161471208,0.000374274195419452,0.000327610575831827,7.18042053781224e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,6.00233584,NA,"DS1_2000_01"
"4892","D1_207",0.00600838328536647,0.00766739466245709,0.00609309276948387,0.00111576915179851,0.000684660832599609,0.000251796638633323,0.000216680059487122,4.74249480941011e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,8.19957197,NA,"DS1_2000_01"
"4893","D1_208",0.00396508612272328,0.00448904556270365,0.00333189795045251,0.000966473715596465,0.000721150923830421,0.000260810522253031,3.84519745293579e-05,4.3012886319648e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,9.50447192,NA,"DS1_2000_01"
"4894","D1_209",0.00352692914944714,0.00322740054500047,0.00166465644574623,0.000237107883040948,0.0001446880885372,4.4398157258875e-05,5.49725872482696e-05,1.27032762898066e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,16.68349084,NA,"DS1_2000_01"
"4895","D1_21",0.00135337106116676,0.00171808942813893,0.00235158526285782,0.000748663674791609,0.000513605913481124,0.000113626787827842,8e-05,1.71298845455112e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,5.140736771,NA,"DS1_2000_01"
"4896","D1_210",0.00383524102631186,0.00457276373141599,0.00337082602760441,0.000598347708487868,0.000355953309275792,0.000126772017662179,0.00011555438748601,2.50694232182196e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,10.30442851,NA,"DS1_2000_01"
"4897","D1_211",0.00337155030378902,0.00384737617087734,0.00244960968759695,0.000378940940068284,0.000223744612773933,7.49209245883186e-05,7.14452138566424e-05,1.53330485305452e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,12.778609,NA,"DS1_2000_01"
"4898","D1_212",0.00408265467822465,0.00416112213078974,0.00228670124904194,0.0005173931377357,0.000307772148090816,0.00014444773507737,0.000126750850996508,2.77543759082373e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,15.16619495,NA,"DS1_2000_01"
"4899","D1_213",0.00349419634229476,0.00293668710550361,0.00135437375707977,0.000182723542513523,9.4691122747751e-05,5.78720067616029e-05,0.000105525582897001,2.15480445527028e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,18.63125925,NA,"DS1_2000_01"
"4900","D1_214",0.00355803425135348,0.00297030987567447,0.00145587954017239,0.000259518805277791,0.000144619186180935,0.000120010176336307,0.000178003150688541,3.11447219950168e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,17.18442746,NA,"DS1_2000_01"
"4901","D1_215",0.00238225135907875,0.00202795801499409,0.000856827080099902,0.000115866042675826,6.22039949902739e-05,2e-05,7.85073773921287e-06,1.44155550687618e-07,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,20.02506961,NA,"DS1_2000_01"
"4902","D1_216",0.00436048476195703,0.00376100077672387,0.00209649753994956,0.000572333552377939,0.000343326132239989,0.000157162790545848,0.000100255078103608,1.17084493022526e-05,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,14.43973442,NA,"DS1_2000_01"
"4903","D1_217",0.00392996560984512,0.00324871507947496,0.00151031860321715,0.000263421032932114,0.000143083694745486,6.11209329787649e-05,5.79405203526816e-05,9.9156216618331e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,18.45140617,NA,"DS1_2000_01"
"4904","D1_218",0.00386789219374864,0.00323082734665874,0.00163557140554944,0.00032705330172477,0.000184551648501809,6.79757031444286e-05,5.67661972747348e-05,9.33452907053163e-06,0,NA,NA,NA,"DS1",NA,NA,2000-01-01,NA,NA,16.59341587,NA,"DS1_2000_01"
