station_id,blue (sr-1),green (sr-1),red (sr-1),nir (sr-1),id,organization,region,local,lat,long,date,chla (mgm-3),tss (mgL-1),secchi (m),acdom440 (m-1),local_year_month
GID_7452,0.012642639,0.020983063,0.017714646,0.003246539,GID_7452,UCT,South Africa,Theewaterskloof,-34.029,19.209,26/04/12,10.3176,12.175,0.725,NA,Theewaterskloof_2012_04
GID_7453,0.010855851,0.016021533,0.015988753,0.004960723,GID_7453,UCT,South Africa,Theewaterskloof,-34.029,19.209,18/04/12,21.25616667,26.32,0.7,NA,Theewaterskloof_2012_04
GID_7454,0.008073737,0.013063685,0.011817258,0.0036319,GID_7454,UCT,South Africa,Theewaterskloof,-34.029,19.209,26/04/12,35.34733333,17.13333333,0.65,1.91149,Theewaterskloof_2012_04
GID_748,0.016255113,0.017784589,0.009231851,0.000350664,GID_748,DLR-IMF,Germany,Lake Constance,47.5955,9.52267,02/09/20,NA,6.296,1.6,0.208695,Lake Constance_2020_09
GID_749,0.007253887,0.00700068,0.002234926,0.000454917,GID_749,DLR-IMF,Germany,Lake Constance,47.57053,9.52207,02/09/20,NA,2.44672,4.8,0.198738,Lake Constance_2020_09
GID_75,0.002439772,0.004735332,0.003643718,0.000659353,GID_75,UT-TO,Estonia,Lake Peipsi,58.47657,27.25816,27/07/16,NA,7.14,1.6,1.47365446,Lake Peipsi_2016_07
GID_750,0.014209546,0.015035766,0.007243283,0.000432909,GID_750,DLR-IMF,Germany,Lake Constance,47.57021,9.48503,02/09/20,NA,4.54368,1.9,0.233918,Lake Constance_2020_09
GID_751,0.013635101,0.014073337,0.006502392,0.000414424,GID_751,DLR-IMF,Germany,Lake Constance,47.59482,9.48413,02/09/20,NA,4.0756,2,0.253183,Lake Constance_2020_09
GID_752,0.01213133,0.012344689,0.005491341,0.000361902,GID_752,DLR-IMF,Germany,Lake Constance,47.58231,9.50279,02/09/20,NA,3.4081,2.1,0.193849,Lake Constance_2020_09
GID_753,0.009467105,0.009546005,0.003106528,0.000670425,GID_753,DLR-IMF,Germany,Lake Constance,47.59567,9.52322,03/09/20,NA,1.32872,4.4,0.205255,Lake Constance_2020_09
GID_754,0.008172752,0.008273622,0.002613818,0.000656579,GID_754,DLR-IMF,Germany,Lake Constance,47.59557,9.52024,03/09/20,NA,NA,4.2,NA,Lake Constance_2020_09
GID_755,0.010601732,0.010153422,0.003410869,0.00072704,GID_755,DLR-IMF,Germany,Lake Constance,47.59339,9.52365,03/09/20,NA,NA,4.3,NA,Lake Constance_2020_09
GID_756,0.008572432,0.008779947,0.002809258,0.000706509,GID_756,DLR-IMF,Germany,Lake Constance,47.59352,9.52108,03/09/20,NA,1.61584,3.9,0.194571,Lake Constance_2020_09
GID_757,0.008890418,0.008975405,0.002892713,0.000591684,GID_757,DLR-IMF,Germany,Lake Constance,47.5945,9.52228,03/09/20,NA,1.34816,4.25,0.179231,Lake Constance_2020_09
GID_758,0.00958688,0.009067421,0.003164014,0.000418744,GID_758,DLR-IMF,Germany,Lake Constance,47.5701,9.5234,03/09/20,NA,1.69528,3.7,0.183249,Lake Constance_2020_09
GID_759,0.010364479,0.009607825,0.003409374,0.000440026,GID_759,DLR-IMF,Germany,Lake Constance,47.57036,9.52038,03/09/20,NA,NA,4,NA,Lake Constance_2020_09
GID_76,0.00188154,0.00401741,0.004773907,0.001259324,GID_76,UT-TO,Estonia,Lake Peipsi,58.44085,27.26026,27/07/16,NA,9.67,0.65,4.835428695,Lake Peipsi_2016_07
GID_760,0.009501334,0.008994718,0.003201918,0.000407923,GID_760,DLR-IMF,Germany,Lake Constance,47.56846,9.52287,03/09/20,NA,NA,4.1,NA,Lake Constance_2020_09
GID_761,0.010812454,0.010228537,0.00369628,0.000416268,GID_761,DLR-IMF,Germany,Lake Constance,47.56871,9.52042,03/09/20,NA,1.46936,4,0.198321,Lake Constance_2020_09
GID_762,0.00973419,0.009175005,0.003286195,0.000404789,GID_762,DLR-IMF,Germany,Lake Constance,47.56954,9.5218,03/09/20,NA,1.4708,3.9,0.201519,Lake Constance_2020_09
GID_763,0.007911016,0.007355746,0.002413704,0.00038302,GID_763,DLR-IMF,Germany,Lake Constance,47.57063,9.4856,03/09/20,NA,NA,5,NA,Lake Constance_2020_09
GID_764,0.005571093,0.0052035,0.001684624,0.000310249,GID_764,DLR-IMF,Germany,Lake Constance,47.57045,9.4832,03/09/20,NA,1.31144,6.1,0.191667,Lake Constance_2020_09
GID_765,0.005437654,0.005092833,0.00163628,0.000315267,GID_765,DLR-IMF,Germany,Lake Constance,47.56884,9.48569,03/09/20,NA,1.1808,6.1,0.191551,Lake Constance_2020_09
GID_766,0.006629859,0.006049088,0.001949817,0.000329069,GID_766,DLR-IMF,Germany,Lake Constance,47.56887,9.48301,03/09/20,NA,NA,5.7,NA,Lake Constance_2020_09
GID_767,0.005703192,0.005345885,0.001725291,0.000340306,GID_767,DLR-IMF,Germany,Lake Constance,47.56957,9.48438,03/09/20,NA,1.27024,5.9,0.190843,Lake Constance_2020_09
GID_768,0.015142482,0.015521221,0.006682186,0.000607565,GID_768,DLR-IMF,Germany,Lake Constance,47.59581,9.48614,03/09/20,NA,2.87728,2.1,0.214471,Lake Constance_2020_09
GID_769,0.01850666,0.01930173,0.009071093,0.000440089,GID_769,DLR-IMF,Germany,Lake Constance,47.59597,9.48324,03/09/20,NA,NA,1.7,NA,Lake Constance_2020_09
GID_77,0.001971522,0.003911275,0.00296738,0.000458401,GID_77,UT-TO,Estonia,Lake Peipsi,58.45263,27.42336,27/07/16,NA,4.33,1.7,1.657861267,Lake Peipsi_2016_07
GID_770,0.012650326,0.013107046,0.005458231,0.000513527,GID_770,DLR-IMF,Germany,Lake Constance,47.59377,9.48615,03/09/20,NA,NA,2.5,NA,Lake Constance_2020_09
GID_771,0.014747294,0.015054434,0.006064799,0.000695248,GID_771,DLR-IMF,Germany,Lake Constance,47.59412,9.48354,03/09/20,NA,3.6808,2,0.214266,Lake Constance_2020_09
GID_772,0.015709456,0.016436032,0.0072647,0.000651625,GID_772,DLR-IMF,Germany,Lake Constance,47.59516,9.48476,03/09/20,NA,3.30256,2.3,0.214644,Lake Constance_2020_09
GID_773,0.008719592,0.008242174,0.002765245,0.000419369,GID_773,DLR-IMF,Germany,Lake Constance,47.58302,9.50451,03/09/20,NA,NA,4.8,NA,Lake Constance_2020_09
GID_774,0.007890115,0.00737206,0.00237801,0.000454128,GID_774,DLR-IMF,Germany,Lake Constance,47.58324,9.50155,03/09/20,NA,1.81352,4.5,0.181332,Lake Constance_2020_09
GID_775,0.008013941,0.007455486,0.00234328,0.000451915,GID_775,DLR-IMF,Germany,Lake Constance,47.58135,9.50451,03/09/20,NA,1.51664,5.6,0.187506,Lake Constance_2020_09
GID_776,0.007545845,0.007045653,0.002170129,0.000500721,GID_776,DLR-IMF,Germany,Lake Constance,47.5812,9.50185,03/09/20,NA,NA,5.4,NA,Lake Constance_2020_09
GID_777,0.008224885,0.007697276,0.002538677,0.000409426,GID_777,DLR-IMF,Germany,Lake Constance,47.58244,9.50333,03/09/20,NA,1.63008,4.4,0.187593,Lake Constance_2020_09
GID_778,0.005642213,0.005743181,0.001818748,0.00049214,GID_778,DLR-IMF,Germany,Lake Constance,47.59539,9.52304,04/09/20,NA,NA,5.5,0.190433,Lake Constance_2020_09
GID_779,0.006530079,0.006417652,0.002080941,0.000390455,GID_779,DLR-IMF,Germany,Lake Constance,47.59565,9.52076,04/09/20,NA,NA,5.3,NA,Lake Constance_2020_09
GID_78,0.004928164,0.007951816,0.006858035,0.002199601,GID_78,UT-TO,Estonia,Lake Peipsi,58.38316,27.43084,15/08/16,NA,17.67,0.7,1.381551056,Lake Peipsi_2016_08
GID_780,0.006167882,0.006079325,0.001986074,0.000375888,GID_780,DLR-IMF,Germany,Lake Constance,47.5936,9.52303,04/09/20,NA,NA,5,NA,Lake Constance_2020_09
GID_781,0.00677947,0.006758485,0.002285981,0.00039505,GID_781,DLR-IMF,Germany,Lake Constance,47.59373,9.52071,04/09/20,NA,NA,4.5,0.186908,Lake Constance_2020_09
GID_782,0.006809918,0.006866053,0.002263933,0.000481623,GID_782,DLR-IMF,Germany,Lake Constance,47.59467,9.52179,04/09/20,NA,NA,5.3,0.189683,Lake Constance_2020_09
GID_783,0.007201711,0.006877475,0.002268876,0.000379317,GID_783,DLR-IMF,Germany,Lake Constance,47.57036,9.52324,04/09/20,NA,NA,5.8,0.2047085,Lake Constance_2020_09
GID_784,0.007896394,0.00752702,0.002641718,0.000338157,GID_784,DLR-IMF,Germany,Lake Constance,47.57045,9.52045,04/09/20,NA,NA,4.7,NA,Lake Constance_2020_09
GID_785,0.006855444,0.006494937,0.002156176,0.000337194,GID_785,DLR-IMF,Germany,Lake Constance,47.56864,9.52329,04/09/20,NA,NA,5.5,NA,Lake Constance_2020_09
GID_786,0.008865202,0.008425168,0.003011111,0.00034614,GID_786,DLR-IMF,Germany,Lake Constance,47.56857,9.52057,04/09/20,NA,NA,4.4,0.201183,Lake Constance_2020_09
GID_787,0.006982965,0.006645043,0.002197618,0.000381282,GID_787,DLR-IMF,Germany,Lake Constance,47.56948,9.52197,04/09/20,NA,NA,5.2,0.1929655,Lake Constance_2020_09
GID_788,0.005620918,0.005192221,0.001625419,0.000305384,GID_788,DLR-IMF,Germany,Lake Constance,47.57052,9.48585,04/09/20,NA,NA,6,NA,Lake Constance_2020_09
GID_789,0.005174155,0.004913627,0.001535505,0.000315792,GID_789,DLR-IMF,Germany,Lake Constance,47.57055,9.48316,04/09/20,NA,NA,6.4,0.190353,Lake Constance_2020_09
GID_79,0.00239883,0.004217858,0.003487888,0.000883927,GID_79,UT-TO,Estonia,Lake Peipsi,58.45301,27.43461,15/08/16,NA,7.67,1,1.888119776,Lake Peipsi_2016_08
GID_790,0.005260772,0.004933917,0.001560213,0.000311814,GID_790,DLR-IMF,Germany,Lake Constance,47.56876,9.48599,04/09/20,NA,NA,6,0.20458,Lake Constance_2020_09
GID_791,0.00557217,0.00534645,0.001681259,0.000342627,GID_791,DLR-IMF,Germany,Lake Constance,47.56962,9.48455,04/09/20,NA,NA,6.3,0.185225,Lake Constance_2020_09
GID_792,0.009637754,0.009947185,0.003829974,0.00041456,GID_792,DLR-IMF,Germany,Lake Constance,47.59587,9.4861,04/09/20,NA,NA,3.5,0.21862,Lake Constance_2020_09
GID_793,0.010311682,0.010751841,0.00432655,0.000435479,GID_793,DLR-IMF,Germany,Lake Constance,47.5958,9.4834,04/09/20,NA,NA,3.2,NA,Lake Constance_2020_09
GID_794,0.009038548,0.009478634,0.003623421,0.000415095,GID_794,DLR-IMF,Germany,Lake Constance,47.59398,9.48614,04/09/20,NA,NA,3.6,NA,Lake Constance_2020_09
GID_795,0.010817344,0.011092142,0.004329883,0.000457823,GID_795,DLR-IMF,Germany,Lake Constance,47.59399,9.48353,04/09/20,NA,NA,3.3,0.229348,Lake Constance_2020_09
GID_796,0.009941396,0.010277453,0.004058891,0.000416505,GID_796,DLR-IMF,Germany,Lake Constance,47.59497,9.48473,04/09/20,NA,NA,3.3,0.23099075,Lake Constance_2020_09
GID_797,0.009420481,0.009466943,0.003461525,0.000442075,GID_797,DLR-IMF,Germany,Lake Constance,47.58315,9.50456,04/09/20,NA,NA,3.4,NA,Lake Constance_2020_09
GID_798,0.010061398,0.009952724,0.003633476,0.000465224,GID_798,DLR-IMF,Germany,Lake Constance,47.58315,9.50194,04/09/20,NA,NA,4,0.193241,Lake Constance_2020_09
GID_799,0.009301412,0.009306064,0.003384057,0.000447257,GID_799,DLR-IMF,Germany,Lake Constance,47.58132,9.50451,04/09/20,NA,NA,3.9,0.18784,Lake Constance_2020_09
GID_8,0.001925727,0.003703426,0.003279062,0.000620194,GID_8,UT-TO,Estonia,Lake Peipsi,58.39495,27.44013,08/07/13,NA,3.33,1.65,2.4867919,Lake Peipsi_2013_07
GID_800,0.010131754,0.009909057,0.003484125,0.000472784,GID_800,DLR-IMF,Germany,Lake Constance,47.58131,9.50197,04/09/20,NA,NA,4.4,NA,Lake Constance_2020_09
GID_801,0.008984149,0.008950051,0.003237328,0.000413362,GID_801,DLR-IMF,Germany,Lake Constance,47.58225,9.50332,04/09/20,NA,NA,4.1,0.204748,Lake Constance_2020_09
GID_802,0.006071788,0.007935842,0.003360887,0.000402058,GID_802,DLR-IMF,Germany,Lake Constance,47.64326,9.37115,07/09/21,NA,NA,3.3,0.302076,Lake Constance_2021_09
GID_803,0.005316496,0.006946067,0.002892196,0.000402361,GID_803,DLR-IMF,Germany,Lake Constance,47.6324,9.38888,07/09/21,NA,NA,3.4,0.292301,Lake Constance_2021_09
GID_804,0.005494229,0.007236193,0.003133857,0.0004149,GID_804,DLR-IMF,Germany,Lake Constance,47.61753,9.40097,07/09/21,NA,NA,3.3,0.294956,Lake Constance_2021_09
GID_805,0.005275029,0.00677075,0.002849416,0.00039107,GID_805,DLR-IMF,Germany,Lake Constance,47.61159,9.41347,07/09/21,NA,NA,3.5,0.277254,Lake Constance_2021_09
GID_806,0.005429007,0.006755588,0.002867065,0.000338233,GID_806,DLR-IMF,Germany,Lake Constance,47.58709,9.43172,07/09/21,NA,NA,3.4,0.294341,Lake Constance_2021_09
GID_807,0.005798637,0.00724449,0.003017595,0.000406318,GID_807,DLR-IMF,Germany,Lake Constance,47.6429,9.42497,07/09/21,NA,NA,3.6,0.294433,Lake Constance_2021_09
GID_808,0.006050542,0.007562453,0.00313138,0.000449108,GID_808,DLR-IMF,Germany,Lake Constance,47.63498,9.41954,07/09/21,NA,NA,4,0.286752,Lake Constance_2021_09
GID_809,0.004215313,0.005147807,0.002125511,0.000308761,GID_809,DLR-IMF,Germany,Lake Constance,47.62086,9.43725,07/09/21,NA,NA,3.7,0.271561,Lake Constance_2021_09
GID_81,0.000906739,0.001302052,0.001579638,0.000938355,GID_81,UT-TO,Estonia,Lake Kaiu,58.643563,26.840823,25/08/16,NA,5,0.8,14.50628609,Lake Kaiu_2016_08
GID_810,0.00557058,0.006975505,0.003027997,0.000354777,GID_810,DLR-IMF,Germany,Lake Constance,47.61174,9.4611,07/09/21,NA,NA,3.6,0.281993,Lake Constance_2021_09
GID_811,0.006019177,0.007866284,0.003297074,0.000411721,GID_811,DLR-IMF,Germany,Lake Constance,47.64326,9.37115,08/09/21,NA,NA,3.5,0.28745,Lake Constance_2021_09
GID_812,0.0062045,0.00815789,0.003431286,0.000407656,GID_812,DLR-IMF,Germany,Lake Constance,47.6324,9.38888,08/09/21,NA,NA,3.4,0.290677,Lake Constance_2021_09
GID_813,0.007294544,0.009258491,0.003941343,0.00043494,GID_813,DLR-IMF,Germany,Lake Constance,47.61753,9.40097,08/09/21,NA,NA,3.3,0.286373,Lake Constance_2021_09
GID_814,0.008693417,0.010994299,0.00457246,0.000520211,GID_814,DLR-IMF,Germany,Lake Constance,47.61159,9.41347,08/09/21,NA,NA,3.2,0.273246,Lake Constance_2021_09
GID_815,0.007198633,0.009109863,0.003743525,0.000442677,GID_815,DLR-IMF,Germany,Lake Constance,47.58709,9.43172,08/09/21,NA,NA,3.5,0.275339,Lake Constance_2021_09
GID_816,0.005591577,0.007076489,0.002888867,0.000346884,GID_816,DLR-IMF,Germany,Lake Constance,47.57645,9.44903,08/09/21,NA,NA,3.8,0.2920385,Lake Constance_2021_09
GID_817,0.005230482,0.006684688,0.002715392,0.000353418,GID_817,DLR-IMF,Germany,Lake Constance,47.5607,9.47291,08/09/21,NA,NA,3.7,0.309833,Lake Constance_2021_09
GID_818,0.005290742,0.006799819,0.002889528,0.000353585,GID_818,DLR-IMF,Germany,Lake Constance,47.56078,9.47273,08/09/21,NA,NA,3.6,0.313967,Lake Constance_2021_09
GID_819,0.006969659,0.008997939,0.003782727,0.000512181,GID_819,DLR-IMF,Germany,Lake Constance,47.6429,9.42497,08/09/21,NA,NA,3.3,0.296117,Lake Constance_2021_09
GID_82,0.001793418,0.003093345,0.002932605,0.001069104,GID_82,UT-TO,Estonia,Lake Verevi,58.231205,26.405061,25/08/16,NA,5.33,1.4,3.499929341,Lake Verevi_2016_08
GID_820,0.006067484,0.007845761,0.003237461,0.000397292,GID_820,DLR-IMF,Germany,Lake Constance,47.63498,9.41954,08/09/21,NA,NA,3.6,0.288356,Lake Constance_2021_09
GID_821,0.00905801,0.011116354,0.004498595,0.000576778,GID_821,DLR-IMF,Germany,Lake Constance,47.62086,9.43725,08/09/21,NA,NA,3,0.271545,Lake Constance_2021_09
GID_822,0.007154735,0.008671897,0.003411579,0.000446617,GID_822,DLR-IMF,Germany,Lake Constance,47.61174,9.4611,08/09/21,NA,NA,3.9,0.274985,Lake Constance_2021_09
GID_823,0.007181377,0.008566706,0.003397651,0.000410203,GID_823,DLR-IMF,Germany,Lake Constance,47.60069,9.46465,08/09/21,NA,NA,3.9,0.265018,Lake Constance_2021_09
GID_824,0.006235826,0.007688559,0.003001129,0.000403674,GID_824,DLR-IMF,Germany,Lake Constance,47.57309,9.48996,08/09/21,NA,NA,3.6,0.288771,Lake Constance_2021_09
GID_825,0.007002204,0.008189436,0.003278671,0.000398718,GID_825,DLR-IMF,Germany,Lake Constance,47.5854,9.47532,08/09/21,NA,NA,4,0.276479,Lake Constance_2021_09
GID_826,0.006555105,0.008111012,0.003232011,0.000427269,GID_826,DLR-IMF,Germany,Lake Constance,47.55906,9.50916,08/09/21,NA,NA,4,0.2766,Lake Constance_2021_09
GID_827,0.006191184,0.007448942,0.00297095,0.000403473,GID_827,DLR-IMF,Germany,Lake Constance,47.54162,9.51566,08/09/21,NA,NA,3.5,0.282017,Lake Constance_2021_09
GID_828,0.007580024,0.008574668,0.003619228,0.000354871,GID_828,DLR-IMF,Germany,Lake Constance,47.6324,9.38888,09/09/21,NA,NA,4.1,0.292025,Lake Constance_2021_09
GID_829,0.006924363,0.008416953,0.003538832,0.000443589,GID_829,DLR-IMF,Germany,Lake Constance,47.61753,9.40097,09/09/21,NA,NA,3.6,0.292276,Lake Constance_2021_09
GID_83,0.003258852,0.006003396,0.004045237,0.001291841,GID_83,UT-TO,Estonia,Lake Pangodi,58.196409,26.574094,25/08/16,NA,4.17,1.7,1.335499354,Lake Pangodi_2016_08
GID_830,0.007153838,0.008666202,0.003531102,0.00043598,GID_830,DLR-IMF,Germany,Lake Constance,47.61159,9.41347,09/09/21,NA,NA,3.8,0.286467,Lake Constance_2021_09
GID_831,0.007617828,0.00881714,0.003638924,0.000417225,GID_831,DLR-IMF,Germany,Lake Constance,47.6429,9.42497,09/09/21,NA,NA,3.3,0.289943,Lake Constance_2021_09
GID_832,0.006638711,0.00823404,0.003479794,0.000394696,GID_832,DLR-IMF,Germany,Lake Constance,47.63498,9.41954,09/09/21,NA,NA,3.7,0.289291,Lake Constance_2021_09
GID_833,0.007095523,0.008138263,0.003428717,0.000345749,GID_833,DLR-IMF,Germany,Lake Constance,47.62086,9.43725,09/09/21,NA,NA,3.4,0.298427,Lake Constance_2021_09
GID_84,0.003388998,0.006442152,0.005534622,0.001851948,GID_84,UT-TO,Estonia,Lake Peipsi,58.82474,27.11166,14/09/16,NA,8.25,1.1,1.289447652,Lake Peipsi_2016_09
GID_85,0.002895374,0.005814666,0.00502991,0.001165347,GID_85,UT-TO,Estonia,Lake Peipsi,58.92037,27.23163,14/09/16,NA,9,1.2,1.381551056,Lake Peipsi_2016_09
GID_86,0.003442341,0.006539484,0.005480277,0.001793497,GID_86,UT-TO,Estonia,Lake Peipsi,58.78149,27.33179,14/09/16,NA,6.75,1.1,1.197344248,Lake Peipsi_2016_09
GID_87,0.003315641,0.006406451,0.00549014,0.001360923,GID_87,UT-TO,Estonia,Lake Peipsi,58.58933,27.43386,14/09/16,NA,10.5,0.9,1.611809565,Lake Peipsi_2016_09
GID_88,0.003379819,0.006556817,0.005965489,0.001369016,GID_88,UT-TO,Estonia,Lake Peipsi,58.44513,27.28735,14/09/16,NA,12.5,0.8,1.98022318,Lake Peipsi_2016_09
GID_89,0.002195749,0.004084893,0.004253005,0.001338257,GID_89,UT-TO,Estonia,Lake Peipsi,58.45283,27.4342,14/09/16,NA,12,0.7,4.973583801,Lake Peipsi_2016_09
GID_9,0.002344742,0.004188951,0.003746143,0.001005123,GID_9,UT-TO,Estonia,Lake Peipsi,58.41775,27.45066,08/07/13,NA,4,1.5,2.71705041,Lake Peipsi_2013_07
GID_90,0.0011083,0.002139546,0.002345062,0.00072133,GID_90,UT-TO,Estonia,Lake Peipsi,58.38301,27.43112,14/09/16,NA,15.67,0.6,6.032772944,Lake Peipsi_2016_09
GID_92,0.001394543,0.001704628,0.001252489,0.000324004,GID_92,UT-TO,Estonia,Lake Peipsi,58.23236,27.48699,14/09/16,NA,18,0.5,3.776239553,Lake Peipsi_2016_09
GID_93,0.001983929,0.003133904,0.00173839,0.000242606,GID_93,UT-TO,Estonia,Lake Koorkula Valgjarv,57.89931,25.870958,15/09/16,NA,2.67,3,0.690775528,Lake Koorkula Valgjarv_2016_09
GID_95,0.001041994,0.001560998,0.001057371,0.000246072,GID_95,UT-TO,Estonia,Lake Nouni,58.128955,26.514296,15/09/16,NA,1.08,4.1,1.151292546,Lake Nouni_2016_09
GID_96,0.001436652,0.003394991,0.003925638,0.000998024,GID_96,UT-TO,Estonia,Lake Peipsi,58.12252,27.57419,17/05/17,NA,19.5,1,5.065687205,Lake Peipsi_2017_05
GID_97,0.001377302,0.003226648,0.003714642,0.001057852,GID_97,UT-TO,Estonia,Lake Peipsi,58.23221,27.48628,17/05/17,NA,18,0.8,5.20384231,Lake Peipsi_2017_05
GID_98,0.001096474,0.002094695,0.002077451,0.000328485,GID_98,UT-TO,Estonia,Lake Peipsi,58.44537,27.28826,17/05/17,NA,4.67,1.6,3.269670832,Lake Peipsi_2017_05
GID_99,0.001386289,0.00255769,0.002333766,0.000604988,GID_99,UT-TO,Estonia,Lake Peipsi,58.58895,27.43341,17/05/17,NA,4.67,2.2,2.440740199,Lake Peipsi_2017_05
Geoma_09_2009_Cur2,0.004952405,0.005412369,0.004396998,0.001711679,50,LabISA-INPE,AMZ,BaixoAmazonas,-2.2775,-55.42555,27/09/09,92.29,NA,0.3,NA,BaixoAmazonas_2009_09
Geoma_09_2009_Cur3,0.00946795,0.011099995,0.009465437,0.005222879,50,LabISA-INPE,AMZ,BaixoAmazonas,-2.25875,-55.30111,27/09/09,14.46,NA,0.35,NA,BaixoAmazonas_2009_09
Geoma_09_2009_P27,0.018152428,0.029322927,0.031575447,0.010755802,50,LabISA-INPE,AMZ,BaixoAmazonas,-2.10275,-55.42186,27/09/09,84.17,NA,0.38,NA,BaixoAmazonas_2009_09
Geoma_09_2009_P31,0.015993641,0.024156797,0.021106313,0.005394266,50,LabISA-INPE,AMZ,BaixoAmazonas,-1.957,-55.09613,28/09/09,NA,NA,0.48,NA,BaixoAmazonas_2009_09
Geoma_09_2009_P32,0.015464683,0.025112132,0.022127115,0.0113492,50,LabISA-INPE,AMZ,BaixoAmazonas,-2.24838,-55.41208,27/09/09,133.13,NA,0.3,NA,BaixoAmazonas_2009_09
Geoma_09_2009_P33,0.014623826,0.024287682,0.02785737,0.009063891,50,LabISA-INPE,AMZ,BaixoAmazonas,-1.92413,-54.98902,28/09/09,20.79,NA,0.48,NA,BaixoAmazonas_2009_09
Geoma_09_2009_P37m,0.016404054,0.028961864,0.032030277,0.010406035,50,LabISA-INPE,AMZ,BaixoAmazonas,-1.993,-54.8548,28/09/09,13.4,NA,0.32,NA,BaixoAmazonas_2009_09
Geoma_09_2009_P38bm,0.01302012,0.022020237,0.025515237,0.007923443,50,LabISA-INPE,AMZ,BaixoAmazonas,-2.30916,-54.66019,29/09/09,15.13,NA,0.42,NA,BaixoAmazonas_2009_09
Geoma_09_2009_P38m,0.021598743,0.036575679,0.039796448,0.015311636,50,LabISA-INPE,AMZ,BaixoAmazonas,-2.21447,-54.6945,29/09/09,3.11,NA,0.42,NA,BaixoAmazonas_2009_09
Geoma_09_2009_P40m,0.035138129,0.051477109,0.05857217,0.038870569,50,LabISA-INPE,AMZ,BaixoAmazonas,-2.50325,-54.40622,29/09/09,15.07,NA,0.2,NA,BaixoAmazonas_2009_09
Geoma_09_2009_P47m,0.02957791,0.044842343,0.044770214,0.029978319,50,LabISA-INPE,AMZ,BaixoAmazonas,-2.25058,-54.18836,30/09/09,75.98,NA,0.28,NA,BaixoAmazonas_2009_09
Geoma_09_2009_P48,0.016895877,0.028164797,0.032124362,0.015952892,50,LabISA-INPE,AMZ,BaixoAmazonas,-2.29063,-54.31516,30/09/09,29.42,NA,0.2,NA,BaixoAmazonas_2009_09
Geoma_09_2009_P48a,0.015766295,0.025925539,0.026249362,0.00787123,50,LabISA-INPE,AMZ,BaixoAmazonas,-2.22391,-54.3508,30/09/09,3.6,NA,3.25,NA,BaixoAmazonas_2009_09
Geoma_09_2009_P48b,0.016962871,0.026732186,0.02541324,0.010366705,50,LabISA-INPE,AMZ,BaixoAmazonas,-2.31405,-54.43008,30/09/09,5.56,NA,3.1,NA,BaixoAmazonas_2009_09
Geoma_09_2009_P49m,0.023217207,0.038939808,0.046400781,0.031513588,50,LabISA-INPE,AMZ,BaixoAmazonas,-2.47297,-54.38441,29/09/09,12.24,NA,0.14,NA,BaixoAmazonas_2009_09
Ibitinga_02_2014_Ponto_01,0.007762555,0.016875427,0.009551737,0.009929197,51,LabISA-INPE,SP,Ibitinga,-21.76,-48.981,06/02/14,172.564,30.8,0.75,0.785729,Ibitinga_2014_02
Ibitinga_02_2014_Ponto_03,0.006913593,0.013948032,0.008025848,0.006714405,51,LabISA-INPE,SP,Ibitinga,-21.813,-48.99,06/02/14,180.398,16.8,0.92,0.994204,Ibitinga_2014_02
Ibitinga_02_2014_Ponto_04,0.006056742,0.011794934,0.007327829,0.002033173,51,LabISA-INPE,SP,Ibitinga,-21.85,-48.941,06/02/14,40.3718,7,1.5,0.912319,Ibitinga_2014_02
Ibitinga_02_2014_Ponto_06,0.005629213,0.010147887,0.006852002,0.000706404,51,LabISA-INPE,SP,Ibitinga,-21.91,-48.891,06/02/14,8.77072,3.5,1.75,0.942424,Ibitinga_2014_02
Ibitinga_03_2014_Ponto_01,0.004237159,0.005757929,0.004615312,0.001379006,52,LabISA-INPE,SP,Ibitinga,-21.76,-48.981,26/03/14,15.7691,3.4,1.4,0.808759,Ibitinga_2014_03
Ibitinga_03_2014_Ponto_03,0.004119788,0.006556669,0.005283694,0.001412991,52,LabISA-INPE,SP,Ibitinga,-21.813,-48.99,26/03/14,17.2902,5,1.2,0.80605,Ibitinga_2014_03
Ibitinga_03_2014_Ponto_04,0.003879208,0.006649863,0.005245653,0.002105951,52,LabISA-INPE,SP,Ibitinga,-21.85,-48.941,26/03/14,43.4628,7.7,1.27,0.840369,Ibitinga_2014_03
Ibitinga_03_2014_Ponto_06,0.006965084,0.010996881,0.009945329,0.0032714,52,LabISA-INPE,SP,Ibitinga,-21.91,-48.891,26/03/14,32.2779,4.8,1.1,1.68661,Ibitinga_2014_03
Ibitinga_05_2014_Ponto_01,0.002571785,0.003561308,0.002701111,0.000707648,53,LabISA-INPE,SP,Ibitinga,-21.76,-48.981,13/05/14,3.715,0.8,2.5,0.811017,Ibitinga_2014_05
Ibitinga_05_2014_Ponto_03,0.004941498,0.007647803,0.005035399,0.002370013,53,LabISA-INPE,SP,Ibitinga,-21.813,-48.99,13/05/14,19.505,2.6,1.8,0.867012,Ibitinga_2014_05
Ibitinga_05_2014_Ponto_04,0.005975658,0.007864902,0.005900932,0.003275492,53,LabISA-INPE,SP,Ibitinga,-21.85,-48.941,13/05/14,12.71,2.1,2.4,0.800631,Ibitinga_2014_05
