station_id,blue (sr-1),green (sr-1),red (sr-1),nir (sr-1),id,organization,region,local,lat,long,date,chla (mgm-3),tss (mgL-1),secchi (m),acdom440 (m-1),local_year_month
GID_4188,0.005452463,0.013399658,0.006848111,0.010389541,GID_4188,UVEG-CEDEX,Spain,Alcántara,39.70003056,-6.466722222,2007-07-11,83.494909,4.35,1.3,0.804470398,Alcántara_2007_07
GID_4189,0.004967995,0.01077958,0.005624032,0.003076687,GID_4189,UVEG-CEDEX,Spain,Alcántara,39.68341111,-1.033486111,2007-07-11,NA,NA,1.9,0.454841274,Alcántara_2007_07
GID_4190,0.005493888,0.013243946,0.006648968,0.004739198,GID_4190,UVEG-CEDEX,Spain,Alcántara,39.71669444,-6.466741667,2007-07-11,199.662254,NA,1.2,0.395184183,Alcántara_2007_07
GID_4191,0.005459611,0.013897123,0.006896752,0.007007944,GID_4191,UVEG-CEDEX,Spain,Alcántara,39.71673333,-6.466694444,2007-07-11,58.688569,20,0.9,0.612762565,Alcántara_2007_07
GID_4192,0.00677232,0.014392133,0.009614871,0.003582597,GID_4192,UVEG-CEDEX,Spain,Rosarito,40.10002222,-5.300077778,2007-07-13,55.84243,1.55,0.55,1.594695875,Rosarito_2007_07
GID_4193,0.00685958,0.015555208,0.01030997,0.003523551,GID_4193,UVEG-CEDEX,Spain,Rosarito,40.10002222,-5.300044444,2007-07-13,NA,NA,0.6,NA,Rosarito_2007_07
GID_4194,0.006610237,0.015759126,0.010457094,0.003242884,GID_4194,UVEG-CEDEX,Spain,Rosarito,40.10001111,-5.300061111,2007-07-13,55.390274,1.85,0.5,1.778002548,Rosarito_2007_07
GID_4195,0.006890776,0.016475321,0.011018775,0.00339579,GID_4195,UVEG-CEDEX,Spain,Rosarito,40.08343056,-5.300077778,2007-07-13,NA,NA,0.5,NA,Rosarito_2007_07
GID_4196,0.006619724,0.016285985,0.010965014,0.003295449,GID_4196,UVEG-CEDEX,Spain,Rosarito,40.08343056,-5.300041667,2007-07-13,48.470929,NA,0.55,NA,Rosarito_2007_07
GID_42,0.001666428,0.00285855,0.002063189,0.000295457,GID_42,UT-TO,Sweden,Lake Vanern,58.73823,13.44815,2015-08-30,NA,NA,4.4,NA,Lake Vanern_2015_08
GID_43,0.001898107,0.002981862,0.002137409,0.00031028,GID_43,UT-TO,Sweden,Lake Vanern,58.68359,13.31834,2015-08-30,NA,NA,4.1,NA,Lake Vanern_2015_08
GID_44,0.003166758,0.004363662,0.003231695,0.001088654,GID_44,UT-TO,Sweden,Lake Vanern,58.75777,13.14579,2015-08-31,NA,NA,3.8,NA,Lake Vanern_2015_08
GID_45,0.002617218,0.00382422,0.002894865,0.00075851,GID_45,UT-TO,Sweden,Lake Vanern,58.69007,13.22261,2015-08-31,NA,NA,3.25,NA,Lake Vanern_2015_08
GID_46,0.002533625,0.004054691,0.002969206,0.000503103,GID_46,UT-TO,Sweden,Lake Vanern,58.61748,13.19748,2015-08-31,NA,NA,2.7,NA,Lake Vanern_2015_08
GID_47,0.002476262,0.003941144,0.002876767,0.000569721,GID_47,UT-TO,Sweden,Lake Vanern,58.56424,13.21072,2015-08-31,NA,NA,3.3,NA,Lake Vanern_2015_08
GID_470,0.003813484,0.007262399,0.007382319,0.000530807,GID_470,ECCC,Canada,Lake Winnipeg,50.79173333,-96.76238333,2013-08-01,3.2,7.849333333,0.7,2.137002246,Lake Winnipeg_2013_08
GID_471,0.006812888,0.012489918,0.012353618,0.002216236,GID_471,ECCC,Canada,Lake Winnipeg,50.84631667,-96.76891667,2013-08-02,2,9.574666667,0.5,2.339379022,Lake Winnipeg_2013_08
GID_472,0.013245554,0.023531261,0.026064912,0.006087782,GID_472,ECCC,Canada,Lake Winnipeg,50.97446667,-96.87501667,2013-08-02,1.3,19.122,0.3,1.148316839,Lake Winnipeg_2013_08
GID_475,0.004370338,0.01096338,0.012098937,0.00175022,GID_475,ECCC,Canada,Lake Winnipeg,50.69656667,-96.7898,2013-08-02,2,13.46,0.4,2.291855733,Lake Winnipeg_2013_08
GID_476,0.001728438,0.005100047,0.005776718,0.000523797,GID_476,ECCC,Canada,Lake Winnipeg,51.7748,-96.86378333,2013-07-25,2,15.996,0.4,1.896676337,Lake Winnipeg_2013_07
GID_477,0.01256275,0.02161798,0.021649358,0.004502493,GID_477,ECCC,Canada,Lake Winnipeg,51.86291667,-96.93746667,2013-07-25,2,12.664,0.5,3.128750962,Lake Winnipeg_2013_07
GID_478,0.016895427,0.028702535,0.027792936,0.004677978,GID_478,ECCC,Canada,Lake Winnipeg,52.00035,-97.042,2013-07-25,NA,15.406,0.4,1.923518502,Lake Winnipeg_2013_07
GID_479,0.001892945,0.005940869,0.006307981,0.00045369,GID_479,ECCC,Canada,Lake Winnipeg,52.0085,-97.18515,2013-07-25,2.8,11.374,0.6,2.070709722,Lake Winnipeg_2013_07
GID_48,0.002918927,0.004721224,0.003618336,0.000960538,GID_48,UT-TO,Sweden,Lake Vanern,58.51827,13.17257,2015-08-31,NA,NA,2.5,NA,Lake Vanern_2015_08
GID_480,0.006036681,0.011316618,0.011041097,0.001232283,GID_480,ECCC,Canada,Lake Winnipeg,52.12086667,-97.12893333,2013-07-25,2.6,10.664,0.5,2.10020553,Lake Winnipeg_2013_07
GID_481,0.010180954,0.016408342,0.018026275,0.005024149,GID_481,ECCC,Canada,Lake Winnipeg,52.26676667,-97.19201667,2013-07-25,1.4,15.064,0.4,3.888922699,Lake Winnipeg_2013_07
GID_482,0.003812159,0.010045204,0.008425554,0.000975145,GID_482,ECCC,Canada,Lake Winnipeg,52.43375,-97.33776667,2013-07-26,8.8,4.654666667,0.7,2.131062697,Lake Winnipeg_2013_07
GID_483,0.001853747,0.005176334,0.003513131,0.000199503,GID_483,ECCC,Canada,Lake Winnipeg,52.64205,-97.73355,2013-07-26,8.6,3.178,1.1,1.678007959,Lake Winnipeg_2013_07
GID_484,0.003962018,0.010853739,0.007102915,0.002221785,GID_484,ECCC,Canada,Lake Winnipeg,52.79573333,-97.5633,2013-07-26,14.8,5.57,0.5,1.572719296,Lake Winnipeg_2013_07
GID_485,0.004678189,0.014830104,0.008316467,0.012160856,GID_485,ECCC,Canada,Lake Winnipeg,53.02481667,-97.69951667,2013-07-27,193,59.756,0.3,1.772676019,Lake Winnipeg_2013_07
GID_486,0.004603148,0.012703578,0.008986557,0.001719536,GID_486,ECCC,Canada,Lake Winnipeg,53.2006,-97.63263333,2013-07-27,36.3,14.956,0.9,1.889219906,Lake Winnipeg_2013_07
GID_487,0.004203684,0.013941866,0.008433174,0.00223063,GID_487,ECCC,Canada,Lake Winnipeg,53.17083333,-97.83785,2013-07-27,29.9,9.279,1.2,1.417330373,Lake Winnipeg_2013_07
GID_488,0.005362907,0.012714006,0.012867803,0.004797317,GID_488,ECCC,Canada,Lake Erie,41.69777778,-83.49416667,2013-08-13,21.1,32,0.2,2.446889279,Lake Erie_2013_08
GID_489,0.007321311,0.016527454,0.013698823,0.004433556,GID_489,ECCC,Canada,Lake Erie,41.73633333,-83.37266667,2013-08-13,7.8,13.76,0.5,1.827051117,Lake Erie_2013_08
GID_49,0.004930169,0.00768865,0.004007134,0.001281738,GID_49,UT-TO,Sweden,Baltic Sea,58.84298,17.7898,2016-05-11,NA,0.67,5.5,0.460517019,Baltic Sea_2016_05
GID_490,0.009232852,0.01592223,0.006983288,0.000541071,GID_490,ECCC,Canada,Lake Erie,41.754,-83.20966667,2013-08-13,4.2,2.66,1.5,0.261512059,Lake Erie_2013_08
GID_491,0.009856332,0.017790941,0.009294203,0.000649984,GID_491,ECCC,Canada,Lake Erie,41.67166667,-83.17016667,2013-08-13,5,3.61,2,0.367268824,Lake Erie_2013_08
GID_492,0.00598508,0.008767512,0.003515451,0.000110236,GID_492,ECCC,Canada,Lake Erie,41.7185,-83.03533333,2013-08-13,3.5,5.38,2.6,0.23895976,Lake Erie_2013_08
GID_493,0.00679156,0.0110445,0.006643373,0.000510885,GID_493,ECCC,Canada,Lake Erie,41.56966667,-82.90966667,2013-08-13,2.8,9.226666667,1.4,0.538960211,Lake Erie_2013_08
GID_494,0.003487064,0.009181754,0.006509324,0.002237071,GID_494,ECCC,Canada,Lake Erie,41.46833333,-82.70833333,2013-08-13,31,27.63333333,0.75,0.885879933,Lake Erie_2013_08
GID_495,0.010394453,0.01500752,0.009169886,-8.34E-05,GID_495,ECCC,Canada,Lake Erie,41.75583333,-82.735,2013-08-14,2.5,3.206666667,2.5,0.351468857,Lake Erie_2013_08
GID_496,0.008785668,0.013718842,0.006520847,0.000925452,GID_496,ECCC,Canada,Lake Erie,41.821,-82.96933333,2013-08-14,3.1,3.886666667,3,0.18482916,Lake Erie_2013_08
GID_497,0.009881842,0.01519858,0.005900369,0.000162208,GID_497,ECCC,Canada,Lake Erie,41.94316667,-83.043,2013-08-14,2.6,3.8125,2.25,0.14158453,Lake Erie_2013_08
GID_498,0.00980631,0.0135734,0.006043654,0.000168177,GID_498,ECCC,Canada,Lake Erie,41.9215,-82.75466667,2013-08-14,2.8,4.09,2.8,0.126347434,Lake Erie_2013_08
GID_499,0.008064791,0.011393136,0.004740578,4.69E-05,GID_499,ECCC,Canada,Lake Erie,41.97616667,-82.62166667,2013-08-14,3.2,3.24,2.6,0.128044014,Lake Erie_2013_08
GID_5,0.001942675,0.004075617,0.004216284,0.001095735,GID_5,UT-TO,Estonia,Lake Peipsi,58.39979,27.28791,2013-07-08,NA,8.67,1,3.039412323,Lake Peipsi_2013_07
GID_50,0.001792777,0.002392781,0.00103167,0.000379624,GID_50,UT-TO,Sweden,Baltic Sea,58.844,17.78984,2016-05-11,NA,NA,5.5,NA,Baltic Sea_2016_05
GID_500,0.004701889,0.006427121,0.003706206,0.00059385,GID_500,ECCC,Canada,Lake Erie,41.92416667,-82.46766667,2013-08-14,6.7,3.23,2.8,0.21801091,Lake Erie_2013_08
GID_501,0.005269712,0.006546074,0.002780349,0.000177349,GID_501,ECCC,Canada,Lake Erie,41.98766667,-82.43666667,2013-08-14,3.2,2.36,3.5,0.172727785,Lake Erie_2013_08
GID_502,0.00315698,0.003228609,0.001249315,0.000575358,GID_502,ECCC,Canada,Lake Erie,41.935,-81.64133333,2013-08-15,2,0.961111111,6.5,0.09500673,Lake Erie_2013_08
GID_503,0.002743251,0.003982852,0.002539279,0.000218286,GID_503,ECCC,Canada,Lake Winnipeg,53.83335,-98.50061667,2014-08-02,1.4,1.066666667,3.9,NA,Lake Winnipeg_2014_08
GID_504,0.000990875,0.001925694,0.001211832,0.000105678,GID_504,ECCC,Canada,Lake Winnipeg,53.6625,-98.48315,2014-08-02,1.4,0.733333333,3,0.859888188,Lake Winnipeg_2014_08
GID_505,0.014873106,0.020302329,0.012988637,0.001060693,GID_505,ECCC,Canada,Lake Erie,41.98333333,-82.62472222,2014-08-02,3.2,9.5,1,0.224786063,Lake Erie_2014_08
GID_506,0.001352011,0.002561332,0.001356427,0.000110898,GID_506,ECCC,Canada,Lake Winnipeg,53.59975,-98.92546667,2014-08-03,1,0.866666667,4,0.871021586,Lake Winnipeg_2014_08
GID_507,0.004381639,0.010639824,0.006754758,0.000636219,GID_507,ECCC,Canada,Lake Winnipeg,53.2125,-99.23275,2014-08-03,11.3,3.5,1.6,0.922203986,Lake Winnipeg_2014_08
GID_508,0.00942418,0.014806912,0.012096857,0.001910637,GID_508,ECCC,Canada,Lake Erie,41.79138889,-83.33333333,2014-09-03,26.1,16.4,0.75,0.722331034,Lake Erie_2014_09
GID_509,0.010283466,0.022093455,0.020019969,0.005814193,GID_509,ECCC,Canada,Lake Erie,41.73361111,-83.38555556,2014-09-03,41.9,23.11111111,0.3,1.347244302,Lake Erie_2014_09
GID_51,0.001449103,0.001819184,0.000696405,8.46E-05,GID_51,UT-TO,Sweden,Baltic Sea,58.58869,17.46938,2016-05-12,NA,0.72,6.5,0.414465317,Baltic Sea_2016_05
GID_510,0.005044684,0.00698048,0.002452672,0.000229422,GID_510,ECCC,Canada,Lake Erie,41.825,-82.975,2014-09-03,4.8,1.955555556,5,0.110313235,Lake Erie_2014_09
GID_511,0.010095149,0.018952662,0.009480422,0.001130357,GID_511,ECCC,Canada,Lake Erie,41.65861111,-82.81666667,2014-09-03,11.6,6.2,1.5,0.325,Lake Erie_2014_09
GID_512,0.003830169,0.006972341,0.003547545,0.000352441,GID_512,ECCC,Canada,Lake Erie,41.51861111,-82.64,2014-09-03,14.5,3.1,2,0.265,Lake Erie_2014_09
GID_513,0.00202972,0.003564515,0.001920267,0.000211821,GID_513,ECCC,Canada,Lake Winnipeg,53.2046,-98.61611667,2014-08-04,2.2,1.4,4,0.65104457,Lake Winnipeg_2014_08
GID_514,0.002234235,0.004007374,0.002234455,0.000191314,GID_514,ECCC,Canada,Lake Winnipeg,53.07503333,-98.20003333,2014-08-04,2.6,3.733333333,4.5,0.72025059,Lake Winnipeg_2014_08
GID_516,0.003415956,0.006307648,0.003524956,0.000203035,GID_516,ECCC,Canada,Lake Winnipeg,52.82113333,-98.49631667,2014-08-04,2.7,2.133333333,2.9,0.638073922,Lake Winnipeg_2014_08
GID_517,0.022526401,0.023406126,0.011798285,0.000487324,GID_517,ECCC,Canada,Lake Erie,42.58194444,-79.92805556,2014-09-04,2.9,5.2,1,0.089,Lake Erie_2014_09
GID_518,0.005139948,0.005126905,0.001212015,-2.80E-05,GID_518,ECCC,Canada,Lake Erie,42.58444444,-79.91305556,2014-09-04,2.9,1.3,5,0.063,Lake Erie_2014_09
GID_5189,0.002180548,0.004169243,0.001781128,1.40E-06,GID_5189,USF,United States of America (the),"Gulf of Mexcio, FL",29.308,-83.2935,2010-11-01,3.187,NA,2.92,0.526350021,"Gulf of Mexcio, FL_2010_11"
GID_519,0.004401442,0.004630873,0.001448509,8.24E-05,GID_519,ECCC,Canada,Lake Erie,42.71722222,-80.25,2014-09-04,1.5,0.6,7.25,0.109,Lake Erie_2014_09
GID_5191,0.002385594,0.00574105,0.004747708,5.69E-06,GID_5191,USF,United States of America (the),"Gulf of Mexcio, FL",29.3072,-83.2014,2010-11-01,NA,NA,1.23,1.126011014,"Gulf of Mexcio, FL_2010_11"
GID_5196,0.015871676,0.014920258,0.001413371,1.39E-06,GID_5196,USF,United States of America (the),"Gulf of Mexcio, FL",29.2213,-83.3202,2011-01-15,0.45169,NA,5.8,0.092762001,"Gulf of Mexcio, FL_2011_01"
GID_5197,0.012951991,0.013784004,0.001745959,1.65E-06,GID_5197,USF,United States of America (the),"Gulf of Mexcio, FL",29.2741,-83.3629,2011-01-15,0.65438,NA,5,0.120659001,"Gulf of Mexcio, FL_2011_01"
GID_5198,0.012792124,0.017165349,0.002645218,1.46E-06,GID_5198,USF,United States of America (the),"Gulf of Mexcio, FL",29.3085,-83.3639,2011-01-15,0.70763,NA,4.45,0.164427996,"Gulf of Mexcio, FL_2011_01"
GID_5199,0.010527716,0.014067524,0.003257907,1.87E-06,GID_5199,USF,United States of America (the),"Gulf of Mexcio, FL",29.3082,-83.2933,2011-01-15,0.78508,NA,3.43,0.256231993,"Gulf of Mexcio, FL_2011_01"
GID_52,0.001628605,0.001920794,0.000758185,0.000127339,GID_52,UT-TO,Sweden,Baltic Sea,58.58872,17.46939,2016-05-12,NA,NA,5.5,NA,Baltic Sea_2016_05
GID_520,0.006991559,0.012401233,0.008134249,0.000542384,GID_520,ECCC,Canada,Lake Erie,42.84472222,-79.57361111,2014-09-04,10,5.9,1.75,0.512,Lake Erie_2014_09
GID_5205,0.004909744,0.011115047,0.009115063,1.20E-05,GID_5205,USF,United States of America (the),"Gulf of Mexcio, FL",29.3071,-83.2015,2011-03-12,6.07353,NA,1,1.073251009,"Gulf of Mexcio, FL_2011_03"
GID_5206,0.00331772,0.007196472,0.004411152,3.11E-06,GID_5206,USF,United States of America (the),"Gulf of Mexcio, FL",29.2865,-83.2222,2011-03-12,1.34852,NA,1.9,0.98514998,"Gulf of Mexcio, FL_2011_03"
GID_5207,0.003747573,0.007836219,0.004284892,3.13E-06,GID_5207,USF,United States of America (the),"Gulf of Mexcio, FL",29.247,-83.2039,2011-03-12,0.31236,NA,1.85,0.560410023,"Gulf of Mexcio, FL_2011_03"
GID_5208,0.008738996,0.010088507,0.002253198,1.92E-06,GID_5208,USF,United States of America (the),"Gulf of Mexcio, FL",29.2296,-83.2807,2011-03-12,0.77599,NA,4.45,0.080375999,"Gulf of Mexcio, FL_2011_03"
GID_5209,0.009081689,0.010232861,0.001911375,1.78E-06,GID_5209,USF,United States of America (the),"Gulf of Mexcio, FL",29.2526,-83.3053,2011-03-12,0.48478,NA,5.45,0.146972001,"Gulf of Mexcio, FL_2011_03"
GID_521,0.002281877,0.004026558,0.001801939,0.000231431,GID_521,ECCC,Canada,Lake Winnipeg,52.6374,-98.32433333,2014-08-05,1.7,1.466666667,3,0.705945079,Lake Winnipeg_2014_08
GID_5210,0.01053003,0.012642976,0.002335069,1.55E-06,GID_5210,USF,United States of America (the),"Gulf of Mexcio, FL",29.2727,-83.3266,2011-03-12,0.5792,NA,3.45,0.071516,"Gulf of Mexcio, FL_2011_03"
GID_5211,0.011153697,0.013281034,0.002323712,1.51E-06,GID_5211,USF,United States of America (the),"Gulf of Mexcio, FL",29.2929,-83.3476,2011-03-12,0.91349,NA,4.25,0.106032997,"Gulf of Mexcio, FL_2011_03"
GID_5212,0.0079761,0.010362452,0.002594982,2.24E-06,GID_5212,USF,United States of America (the),"Gulf of Mexcio, FL",29.3084,-83.3249,2011-03-12,1.07244,NA,3.7,0.235202,"Gulf of Mexcio, FL_2011_03"
GID_5213,0.005969981,0.010507974,0.004333251,4.34E-06,GID_5213,USF,United States of America (the),"Gulf of Mexcio, FL",29.308,-83.2619,2011-03-12,NA,NA,3,0.354939014,"Gulf of Mexcio, FL_2011_03"
GID_5214,0.003504544,0.006816296,0.00365242,2.27E-06,GID_5214,USF,United States of America (the),"Gulf of Mexcio, FL",29.6376,-83.4648,2011-03-13,0.8066,NA,2.65,7.47257185,"Gulf of Mexcio, FL_2011_03"
GID_5215,0.004159238,0.006847582,0.002701683,1.72E-06,GID_5215,USF,United States of America (the),"Gulf of Mexcio, FL",29.6143,-83.4903,2011-03-13,0.44486,NA,3.85,0.599337995,"Gulf of Mexcio, FL_2011_03"
GID_5216,0.00330761,0.004388481,0.000973729,1.05E-06,GID_5216,USF,United States of America (the),"Gulf of Mexcio, FL",29.5911,-83.5156,2011-03-13,0.32597,NA,6.65,0.202489004,"Gulf of Mexcio, FL_2011_03"
GID_5219,0.003124308,0.004826275,0.001405794,1.39E-06,GID_5219,USF,United States of America (the),"Gulf of Mexcio, FL",29.6594,-83.5498,2011-03-13,0.60449,NA,4.9,0.303627998,"Gulf of Mexcio, FL_2011_03"
GID_522,0.002965626,0.0088811,0.006588755,0.002127191,GID_522,ECCC,Canada,Lake Winnipeg,52.64156667,-97.73303333,2014-08-05,37.8,NA,0.6,1.565231938,Lake Winnipeg_2014_08
GID_5220,0.005902626,0.009297215,0.004537628,4.43E-06,GID_5220,USF,United States of America (the),"Gulf of Mexcio, FL",29.6593,-83.5131,2011-03-13,1.03938,NA,2.4,0.622848988,"Gulf of Mexcio, FL_2011_03"
GID_5221,0.00331772,0.007196472,0.004411152,3.11E-06,GID_5221,USF,United States of America (the),"Gulf of Mexcio, FL",29.2865,-83.2222,2011-03-12,NA,NA,1.9,1.073251009,"Gulf of Mexcio, FL_2011_03"
GID_5222,0.00330761,0.004388481,0.000973729,1.05E-06,GID_5222,USF,United States of America (the),"Gulf of Mexcio, FL",29.5911,-83.5156,2011-03-13,0.42368,NA,6.65,0.599337995,"Gulf of Mexcio, FL_2011_03"
GID_5223,0.003351821,0.007092733,0.004432211,2.70E-06,GID_5223,USF,United States of America (the),"Gulf of Mexcio, FL",29.2685,-83.2129,2011-03-12,NA,NA,1.75,1.073251009,"Gulf of Mexcio, FL_2011_03"
GID_5224,0.003146737,0.004076217,0.000886374,9.62E-07,GID_5224,USF,United States of America (the),"Gulf of Mexcio, FL",29.5707,-83.5388,2011-03-13,NA,NA,6.8,0.599337995,"Gulf of Mexcio, FL_2011_03"
GID_5225,0.002253711,0.005396929,0.004085639,3.85E-06,GID_5225,USF,United States of America (the),"Gulf of Mexcio, FL",29.3071,-83.2016,2011-05-21,5.25888,NA,1.5,1.154024005,"Gulf of Mexcio, FL_2011_05"
GID_5226,0.002193843,0.005348947,0.002911044,3.40E-06,GID_5226,USF,United States of America (the),"Gulf of Mexcio, FL",29.2685,-83.213,2011-05-21,7.98159,NA,1.9,0.950287998,"Gulf of Mexcio, FL_2011_05"
GID_524,0.012041901,0.022563397,0.016540039,0.002249306,GID_524,ECCC,Canada,Lake Winnipeg,52.17096667,-97.85395,2014-08-05,1.8,3,1.2,0.972362967,Lake Winnipeg_2014_08
GID_5241,0.00252375,0.003174695,0.00093111,9.50E-07,GID_5241,USF,United States of America (the),"Gulf of Mexcio, FL",29.5913,-83.5158,2011-07-30,0.95911,NA,5.3,0.226799995,"Gulf of Mexcio, FL_2011_07"
GID_5245,0.002646675,0.004724143,0.001573185,2.17E-06,GID_5245,USF,United States of America (the),"Gulf of Mexcio, FL",29.6591,-83.5131,2011-07-30,1.40902,NA,3.75,0.547695994,"Gulf of Mexcio, FL_2011_07"
GID_5246,0.002893662,0.006343067,0.004585329,2.46E-06,GID_5246,USF,United States of America (the),"Gulf of Mexcio, FL",29.3071,-83.2015,2011-07-31,9.40502,NA,1.1,0.760145009,"Gulf of Mexcio, FL_2011_07"
GID_5247,0.003282206,0.006909198,0.003384961,2.28E-06,GID_5247,USF,United States of America (the),"Gulf of Mexcio, FL",29.2683,-83.2128,2011-07-31,2.49303,NA,2.35,0.312736988,"Gulf of Mexcio, FL_2011_07"
GID_5248,0.004119852,0.006206483,0.001147325,1.23E-06,GID_5248,USF,United States of America (the),"Gulf of Mexcio, FL",29.2216,-83.3199,2011-07-31,1.4507,NA,3.8,0.152614996,"Gulf of Mexcio, FL_2011_07"
GID_5249,0.002960797,0.004202098,0.00092188,9.82E-07,GID_5249,USF,United States of America (the),"Gulf of Mexcio, FL",29.2743,-83.3629,2011-07-31,1.77948,NA,3.65,0.140699998,"Gulf of Mexcio, FL_2011_07"
GID_525,0.003177114,0.00761517,0.007741317,0.000887447,GID_525,ECCC,Canada,Lake Winnipeg,52.10373333,-97.41648333,2014-08-06,2.8,7.5,0.5,1.901557429,Lake Winnipeg_2014_08
GID_5250,0.002863381,0.00484951,0.00139724,2.30E-06,GID_5250,USF,United States of America (the),"Gulf of Mexcio, FL",29.3085,-83.364,2011-07-31,2.39048,NA,3.2,0.199480996,"Gulf of Mexcio, FL_2011_07"
GID_5251,0.002495154,0.004312245,0.001220098,1.47E-06,GID_5251,USF,United States of America (the),"Gulf of Mexcio, FL",29.3083,-83.2933,2011-07-31,1.81641,NA,3.3,0.228605002,"Gulf of Mexcio, FL_2011_07"
GID_5252,0.003282206,0.006909198,0.003384961,2.28E-06,GID_5252,USF,United States of America (the),"Gulf of Mexcio, FL",29.2683,-83.2128,2011-07-31,4.49281,NA,2.35,0.760145009,"Gulf of Mexcio, FL_2011_07"
GID_5255,0.002429364,0.002939737,0.00057804,6.33E-07,GID_5255,USF,United States of America (the),"Gulf of Mexcio, FL",29.5707,-83.5387,2011-09-24,0.63758,NA,7.85,0.193757996,"Gulf of Mexcio, FL_2011_09"
GID_5258,0.002575043,0.004061146,0.001148461,1.34E-06,GID_5258,USF,United States of America (the),"Gulf of Mexcio, FL",29.6592,-83.5499,2011-09-24,1.13907,NA,3.9,0.266012013,"Gulf of Mexcio, FL_2011_09"
GID_5259,0.003317145,0.005480731,0.001816485,2.13E-06,GID_5259,USF,United States of America (the),"Gulf of Mexcio, FL",29.6591,-83.5129,2011-09-24,1.16387,NA,3.95,0.448424995,"Gulf of Mexcio, FL_2011_09"
GID_526,0.002315607,0.007125939,0.00893544,0.001139751,GID_526,ECCC,Canada,Lake Winnipeg,50.69578333,-96.79133333,2014-07-22,1.4,18,0.4,2.144032069,Lake Winnipeg_2014_07
GID_5260,0.002583401,0.00570786,0.003714347,2.56E-06,GID_5260,USF,United States of America (the),"Gulf of Mexcio, FL",29.3073,-83.2013,2011-09-25,6.99832,NA,1.89,0.696716011,"Gulf of Mexcio, FL_2011_09"
GID_5261,0.002973369,0.005504045,0.002324738,1.60E-06,GID_5261,USF,United States of America (the),"Gulf of Mexcio, FL",29.2685,-83.2129,2011-09-25,3.34264,NA,3.28,0.485422999,"Gulf of Mexcio, FL_2011_09"
GID_5264,0.003154038,0.004289434,0.000627573,6.31E-07,GID_5264,USF,United States of America (the),"Gulf of Mexcio, FL",29.2743,-83.363,2011-09-25,0.8724,NA,5.7,0.161408007,"Gulf of Mexcio, FL_2011_09"
GID_5265,0.002468423,0.004892694,0.00064871,5.76E-07,GID_5265,USF,United States of America (the),"Gulf of Mexcio, FL",29.3084,-83.3641,2011-09-25,1.09591,NA,5.7,0.300624996,"Gulf of Mexcio, FL_2011_09"
GID_5266,0.002305445,0.004505975,0.001054513,1.03E-06,GID_5266,USF,United States of America (the),"Gulf of Mexcio, FL",29.3081,-83.2933,2011-09-25,1.20256,NA,3.6,0.397022992,"Gulf of Mexcio, FL_2011_09"
GID_5269,0.003317145,0.005480731,0.001816485,2.13E-06,GID_5269,USF,United States of America (the),"Gulf of Mexcio, FL",29.6591,-83.5129,2011-09-24,NA,NA,3.95,0.266012013,"Gulf of Mexcio, FL_2011_09"
GID_527,0.002404056,0.006837604,0.009695639,0.001575562,GID_527,ECCC,Canada,Lake Winnipeg,50.51786667,-96.83475,2014-07-22,1.4,18.2,0.5,2.177518037,Lake Winnipeg_2014_07
GID_528,0.008022499,0.016142318,0.018133076,0.003913506,GID_528,ECCC,Canada,Lake Winnipeg,50.84595,-96.76888333,2014-07-23,1.4,13.6,0.5,5.543634144,Lake Winnipeg_2014_07
GID_529,0.008214347,0.014895067,0.015717156,0.003961413,GID_529,ECCC,Canada,Lake Winnipeg,50.97456667,-96.87556667,2014-07-23,2.9,14.4,0.25,2.160489343,Lake Winnipeg_2014_07
GID_53,0.001636861,0.00195853,0.000776464,0.000118653,GID_53,UT-TO,Sweden,Baltic Sea,58.58882,17.46944,2016-05-12,NA,0.85,6,0.460517019,Baltic Sea_2016_05
GID_530,0.003865582,0.00783284,0.008337743,0.001570316,GID_530,ECCC,Canada,Lake Winnipeg,50.7329,-96.92926667,2014-07-23,2.1,14,0.4,1.923715714,Lake Winnipeg_2014_07
GID_531,0.00866728,0.01554791,0.016827058,0.00540111,GID_531,ECCC,Canada,Lake Winnipeg,50.63346667,-96.95006667,2014-07-28,2.8,26.2,0.2,2.148301244,Lake Winnipeg_2014_07
GID_532,0.003669276,0.00796732,0.008745819,0.001435768,GID_532,ECCC,Canada,Lake Winnipeg,51.02221667,-96.58295,2014-07-28,3.6,12.6,0.4,2.030702088,Lake Winnipeg_2014_07
GID_534,0.004369751,0.008550705,0.010514087,0.003482835,GID_534,ECCC,Canada,Lake Winnipeg,51.21681667,-96.72413333,2014-07-29,1.7,35,0.3,1.930600521,Lake Winnipeg_2014_07
GID_535,0.009109764,0.021394453,0.025758929,0.004351646,GID_535,ECCC,Canada,Lake Winnipeg,51.33791667,-96.57896667,2014-07-29,2.9,20.8,0.3,2.095758537,Lake Winnipeg_2014_07
GID_536,0.014637091,0.029073713,0.033821151,0.007456029,GID_536,ECCC,Canada,Lake Winnipeg,51.44183333,-96.63431667,2014-07-29,2.9,20.4,0.4,2.050568004,Lake Winnipeg_2014_07
GID_538,0.00512092,0.010759087,0.012073188,0.002591902,GID_538,ECCC,Canada,Lake Winnipeg,52,-97.042,2014-07-30,2.9,12.2,0.4,2.328963824,Lake Winnipeg_2014_07
