"","V1","V1","index","uid","date","time","secchi","lat","lon","Provider","blue","green","red","pan","nir","swir16","swir22","Image_name","predicted","green_red","blue_green","blue_red","LH","RF","QAA_RGB","XGBOOTS","SVM"
"1860",1877,2520,14140,"Daniel_ETM_769","12/09/01","15:28:49",1,39.44149,-76.02599,"WQP",0.005847493,0.011396844,0.007717859,0.00796259,0.002843383,0.000208442,0.000529129,"LE07_L1TP_014033_20010912_20200917_02_T1",0.82436740398407,1.47668466086255,0.513080024610322,0.757657402137043,0.0048012046,0.595933851959409,1.2841773633559,0.53949898481369,1.06409291936082
"1861",1878,2521,14151,"Daniel_ETM_916","14/02/06","15:30:43",0.9,37.98139,-75.92423,"WQP",0.009751683,0.01665942,0.009762473,0.010326628,0.002426947,0.000452659,-0.000351174,"LE07_L1TP_014034_20060214_20200914_02_T1",1.37260019779205,1.7064753981906,0.585355492568169,0.998894747263322,0.006903421,1.45099917714516,1.43081902676146,1.27383875846863,1.27573638536143
"1862",1879,2522,14157,"Daniel_ETM_12985","14/05/12","17:05:19",3,47.264506,-94.659927,"LAGOS",0.001605446,0.004922275,0.00318506,0.005686167,0.004075285,0.00113673,0.000929087,"LE07_L1TP_029027_20120514_20200908_02_T1",0.895224988460541,1.54542614581829,0.326159347049891,0.504055182633922,0.0026849834,0.724562042262903,0.806420226205537,0.539044559001923,1.23696785694669
"1863",1880,2523,14160,"Daniel_ETM_1503","05/04/16","15:51:48",0.6,26.9777778,-80.7094444,"WQP",0.009498037,0.012531132,0.013960017,0.014754196,0.011817659,0.003274294,0.00277553,"LE07_L1TP_015041_20160405_20200902_02_T1",0.431130677461624,0.897644465619204,0.757955227029769,0.680374314730419,0.001248303,0.600448924731183,1.18719638511173,0.648239970207214,0.742123110062827
"1864",1881,2524,14165,"Daniel_ETM_2116","01/12/99","15:54:23",0.2,29.52973,-82.12809,"WQP",0.004051603,0.010345036,0.010033401,0.013153477,0.010432499,0.000135169,0.000508598,"LE07_L1TP_017039_19991201_20200918_02_T1",0.56064784526825,1.03105975730463,0.391647066283771,0.403811529111614,0.0039007138,0.558750247685484,0.50985440490246,0.652937114238739,0.28916840317377
"1865",1882,2525,14169,"Daniel_ETM_2051","19/01/12","15:55:12",0.5,30.1380556,-81.7272222,"WQP",0.00308262,0.004630736,0.004238946,0.005285877,0.003376512,0.000535544,0.000775179,"LE07_L1TP_017039_20120119_20200909_02_T1",1.61336493492126,1.09242627766431,0.665686836822484,0.727213793240112,0.0010855856,1.45994343035188,1.94555926937325,1.10879397392273,1.56694278182811
"1866",1883,2526,14179,"Daniel_ETM_13964","02/07/02","17:23:44",2.2,47.55195,-101.515,"WQP",0.006251419,0.011882034,0.007324619,0.009373057,0.005271306,0.003452111,0.004430813,"LE07_L1TP_033027_20020702_20200916_02_T1",1.35326564311981,1.62220505940309,0.526123641793989,0.853480433589788,0.005201335,1.38537096774194,1.43417229482191,1.5124055147171,1.26203745947191
"1867",1884,2527,14181,"Daniel_ETM_11292","10/08/00","16:55:52",2.74,45.77973,-94.75067,"LAGOS",0.012222387,0.01662946,0.00880323,0.014915817,0.014149564,0.001757814,0.00010197,"LE07_L1TP_028028_20000810_20200917_02_T1",1.6078929901123,1.88901800816291,0.734983998277755,1.38839800845826,0.0057747358,1.57478639755349,1.91772545637309,1.55652725696564,1.69803671514679
"1868",1885,2528,14182,"Daniel_ETM_11235","06/06/11","16:58:24",2.4,45.741528,-95.420943,"LAGOS",0.003393535,0.00693673,0.003887474,0.005610217,0.003558252,0.00087882,0.000844037,"LE07_L1TP_028028_20110606_20200910_02_T1",2.36100244522095,1.78437977977473,0.489212496377976,0.872940886549981,0.0033456194,2.07032834798602,1.58662277310752,1.6830278635025,1.89736462358356
"1869",1886,2530,14192,"Daniel_ETM_12791","01/07/12","17:05:09",3,47.000801,-95.051326,"LAGOS",0.007566417,0.010351203,0.005519153,0.009856076,0.008452669,0.001641897,0.000875951,"LE07_L1TP_029027_20120701_20200908_02_T1",2.64477634429932,1.87550571618507,0.730969820609257,1.37093807691144,0.0036036916,2.46249540809462,2.45667718797223,2.57864880561829,2.21817468692654
"1870",1887,2532,14215,"Daniel_ETM_13826","12/06/05","17:00:26",4.88,46.771463,-95.896032,"LAGOS",0.004780413,0.006924143,0.005417891,0.007499618,0.005969979,0.003111916,0.002720488,"LE07_L1TP_029027_20050612_20200915_02_T1",1.90885245800018,1.27801445248714,0.690397786411979,0.882338348999638,0.0018887388,1.43442112863414,1.8080761727751,1.41144800186157,1.5875802229889
"1871",1888,2534,14247,"Daniel_ETM_9996","12/09/06","16:53:57",3.81,47.259935,-93.404878,"LAGOS",0.00409439,0.008078489,0.00430164,0.006385255,0.003667901,0.000275465,0.000548558,"LE07_L1TP_028027_20060912_20200914_02_T1",2.47136497497559,1.87800211082285,0.506826214654745,0.951820700941966,0.003901199,1.8342717818914,1.66926661291167,1.49526059627533,1.91977925047327
"1872",1889,2537,14260,"Daniel_ETM_4461","18/08/13","16:36:12",0.79248,43.761665,-89.125009,"WQP",0.006748653,0.012772722,0.01068027,0.012488151,0.009074581,0.000888597,0.000820121,"LE07_L1TP_024030_20130818_20200907_02_T1",0.649534702301025,1.19591751893913,0.528364509929833,0.631880373810774,0.0044514222,0.781487669879032,1.09316922264821,0.791115880012512,0.704409798552764
"1873",1890,2538,14261,"Daniel_ETM_10139","06/08/10","16:56:36",6.9,47.423875,-93.523475,"LAGOS",0.00356204,0.005504839,0.003619614,0.006555126,0.005479092,0.002197168,0.00171444,"LE07_L1TP_028027_20100806_20200911_02_T1",2.69707107543945,1.52083592338852,0.647074328604342,0.984093884043989,0.0019197694,2.52632902920188,2.10698195387256,2.81954550743103,2.19290058685383
"1874",1891,2539,14266,"Daniel_ETM_7817","18/09/99","16:51:29",1.22,46.738941,-93.693279,"LAGOS",0.002927877,0.008919546,0.007436013,0.00999683,0.008359768,0.000604603,0.001690584,"LE07_L1TP_027028_19990918_20200918_02_T1",0.482912600040436,1.19950650973848,0.328254038938753,0.393742856554985,0.0041884146,1.17537962718548,0.446243312756457,0.88511723279953,0.24058401803288
"1875",1892,2540,14267,"Daniel_ETM_10363","08/06/06","16:54:26",3.66,47.609543,-93.997764,"LAGOS",0.002865308,0.004616887,0.003869853,0.006021715,0.004790272,0.001663897,0.001228736,"LE07_L1TP_028027_20060608_20200914_02_T1",1.71441650390625,1.19303937384702,0.620614712900706,0.740417788479304,0.001349761,1.6704866029336,1.99269669631832,1.33643972873688,1.70290678232733
"1876",1893,2542,14275,"Daniel_ETM_5846","16/08/07","16:42:28",2.7432,45.852055,-91.495483,"LAGOS",0.001643938,0.005232489,0.002798343,0.004715151,0.003230259,0.000415364,0.000603683,"LE07_L1TP_026028_20070816_20200913_02_T1",1.25728273391724,1.86985262349898,0.314178969129223,0.587468369674482,0.003126789,1.4166667366,0.97431938668982,1.29216635227203,1.50897150300067
"1877",1894,2543,14281,"Daniel_ETM_3633","27/07/99","16:32:56",1.85,45.86,-89.53,"WQP",0.001613692,0.004647767,0.004537193,0.005233533,0.004550015,0.001262679,0.000667367,"LE07_L1TP_024028_19990727_20200918_02_T1",0.933444321155548,1.02437057449397,0.347197266988642,0.35565866384789,0.0018646746,0.745609065097849,0.520979226886706,0.749325037002563,0.66977831614771
"1878",1895,2544,14291,"Daniel_ETM_6627","03/06/01","16:47:55",2.29,47.059777,-93.485454,"LAGOS",0.000858657,0.00347617,0.00343816,0.005301576,0.004821857,0.001707588,0.00124406,"LE07_L1TP_027027_20010603_20200917_02_T1",0.651021957397461,1.01105533192173,0.247012372812607,0.249743176582823,0.0015857118,0.77438031359758,0.286316202254244,0.797772884368896,0.547607661224266
"1879",1896,2545,14298,"Daniel_ETM_1924","22/01/04","15:44:50",0.9,28.0744336,-81.3313597,"WQP",0.001889752,0.003589851,0.004572157,0.006229587,0.003725128,-0.00048644,-0.000597146,"LE07_L1TP_016040_20040122_20200915_02_T1",0.895612359046936,0.785154796740357,0.52641516319201,0.413317390457064,0.000627137,0.84107620145914,4.89388185454457,0.68866240978241,0.985571448544234
"1880",1897,2546,14301,"Daniel_ETM_697","24/04/02","15:29:02",2,38.64498,-76.40131,"WQP",0.00614302,0.007510618,0.00489357,0.006077129,0.003482732,0.00089097,0.000455974,"LE07_L1TP_014033_20020424_20200916_02_T1",3.55980491638184,1.53479320823039,0.817911388916332,1.25532484464307,0.001867378,3.32410752688172,2.63952987479994,2.99113655090332,2.09245409307223
"1881",1898,2547,14311,"Daniel_ETM_7829","25/08/02","16:46:38",1.07,46.758101,-93.279387,"LAGOS",0.002020902,0.006360724,0.006100188,0.00846721,0.007436512,0.000412377,0.000621048,"LE07_L1TP_027027_20020825_20200916_02_T1",0.685445189476013,1.04270950337924,0.317715719153983,0.331285199734828,0.0027081076,1.15404606119328,0.391204123158317,0.95402991771698,0.287527830294054
"1882",1899,2548,14318,"Daniel_ETM_3229","09/07/01","16:24:03",1.8288,43.129037,-88.518036,"LAGOS",0.005153612,0.01087562,0.004942522,0.007129687,0.004053165,0.001269136,0.000310707,"LE07_L1TP_023030_20010709_20200917_02_T1",2.06533718109131,2.20041913824562,0.473868340379675,1.04270896518012,0.005806444,2.12527638798172,1.5906296030797,1.8971289396286,1.84066729706082
"1883",1900,2549,14350,"Daniel_ETM_12701","22/09/07","17:00:22",3.66,46.930007,-95.532446,"LAGOS",0.003563198,0.008627386,0.00456362,0.006460768,0.002947987,0.000705596,0.00084104,"LE07_L1TP_029027_20070922_20200913_02_T1",1.78126192092896,1.89046984630622,0.41301015162646,0.780783237868184,0.0046640192,1.6738413430086,1.22194218765057,1.73714399337769,1.43917809178709
"1884",1901,2550,14366,"Daniel_ETM_10963","26/09/11","16:58:02",1.1,45.399056,-94.305932,"WQP",0.007121303,0.019089323,0.013727579,0.015563568,0.009346472,0.000531187,0.000638344,"LE07_L1TP_028028_20110926_20200910_02_T1",0.426851272583008,1.39058190814272,0.373051626817777,0.518758843056011,0.0093255096,0.679812638663978,0.442755983155435,0.552549719810486,0.411365346086859
"1885",1902,2551,14378,"Daniel_ETM_4486","01/06/08","16:30:44",1.3716,43.819996,-88.975845,"WQP",0.001609188,0.004894662,0.00297292,0.005453451,0.003847647,-0.000314829,0.000571112,"LE07_L1TP_024029_20080601_20200912_02_T1",1.03621351718903,1.64641564522422,0.328763865615236,0.541281971933318,0.0027399812,0.987340712543011,0.894540434032632,1.05977010726929,1.39305113157623
"1886",1903,2552,14379,"Daniel_ETM_13778","03/07/01","17:00:20",4.572,46.69944,-96.02027,"WQP",0.004701987,0.007865181,0.005705219,0.008362963,0.007799344,0.003576067,0.003381291,"LE07_L1TP_029027_20010703_20200917_02_T1",1.46485364437103,1.37859405572336,0.597823114305952,0.824155391756215,0.0027619012,1.25627141632312,1.77664305059996,1.37893533706665,1.48005902150717
"1887",1904,2553,14387,"Daniel_ETM_9830","09/07/00","16:55:56",5.03,47.063604,-94.897038,"WQP",0.002452596,0.005031474,0.002669748,0.005001859,0.003614117,0.000889236,0.00046982,"LE07_L1TP_028027_20000709_20200918_02_T1",2.85784220695496,1.88462506573654,0.487450794737288,0.91866198607509,0.0024920172,2.35718089521398,1.8852480262501,2.52100706100464,2.42853515489849
"1888",1905,2554,14396,"Daniel_ETM_1775","29/03/05","15:45:05",1.1,28.7795667,-80.8394417,"WQP",0.00432562,0.007100464,0.008127471,0.007880617,0.005666527,0.002855801,0.00258768,"LE07_L1TP_016040_20050329_20200914_02_T1",0.834827423095703,0.873637568193107,0.609202440854569,0.532222138965491,0.0012541036,0.752459677419355,1.53586754952409,0.702967822551727,0.801468453525672
"1889",1906,2555,14400,"Daniel_ETM_4460","14/05/13","16:36:45",0.57912,43.761665,-89.125009,"WQP",0.001989144,0.006384303,0.005908844,0.006634595,0.004162401,0.00048893,0.000990906,"LE07_L1TP_024030_20130514_20200907_02_T1",0.626235365867615,1.08046565453412,0.311567919003844,0.336638435538322,0.002827279,0.968441311176613,0.397885912237649,0.684984147548676,0.297474535553474
"1890",1907,2556,14402,"Daniel_ETM_13136","04/07/07","17:00:49",2.74,47.610165,-94.865089,"WQP",0.005243903,0.008887161,0.005192915,0.007862658,0.006880382,0.003506278,0.003319279,"LE07_L1TP_029027_20070704_20200913_02_T1",2.374596118927,1.71140120722176,0.590053786580439,1.00981876267954,0.0036636532,1.76008873059032,1.83183801448605,1.90157985687256,1.861884544404
"1891",1908,2557,14403,"Daniel_ETM_7910","17/08/99","16:51:51",0.76,44.278737,-93.729408,"WQP",0.004369402,0.010859864,0.007376703,0.010066056,0.006851879,0.001793724,0.002126084,"LE07_L1TP_027029_19990817_20200918_02_T1",0.315492689609528,1.47218398246479,0.40234408092035,0.592324511370459,0.0052875416,0.753547293541936,0.755939725108008,0.543283045291901,0.697577002973276
"1892",1909,2559,14410,"Daniel_ETM_565","02/09/09","15:28:50",5,44.474749,-73.23127217,"WQP",0.008058764,0.008316973,0.005797334,0.008303924,0.007579548,0.001237715,0.001007188,"LE07_L1TP_014029_20090902_20200911_02_T1",4.62624931335449,1.43462029270696,0.968953969190473,1.39008102689961,0.001162781,3.29959583409247,2.94992889020484,3.00940871238708,1.85504939395687
"1893",1910,2560,14419,"Daniel_ETM_11772","29/07/07","16:54:56",3.35,46.294155,-95.656185,"LAGOS",0.00705989,0.010444294,0.005113979,0.008154526,0.005195393,0.00187822,0.001394462,"LE07_L1TP_028028_20070729_20200913_02_T1",2.70799875259399,2.04230287218622,0.675956651545811,1.38050821092539,0.0041627684,2.31739058713011,2.41015008104782,2.40928292274475,2.3726658192344
"1894",1911,2562,14443,"Daniel_ETM_11288","06/06/17","17:07:23",5.5,45.778359,-94.761798,"WQP",0.001535805,0.003144578,0.001554542,0.003664376,0.00311358,0.000655174,0.000683088,"LE07_L1TP_028028_20170606_20200831_02_T1",3.7368905544281,2.02283244839959,0.488397807273345,0.987946932279733,0.0016012782,3.51079309386398,2.32327842923591,3.52182579040527,3.19877004817441
"1895",1912,2563,14449,"Daniel_ETM_10515","08/07/11","16:58:19",1.2,45.31826,-94.128051,"WQP",0.00427622,0.009657578,0.006601153,0.007626836,0.004338692,0.00049771,0.001000567,"LE07_L1TP_028028_20110708_20200910_02_T1",0.904593527317047,1.46301380986019,0.442783894678355,0.647798952698112,0.0044513848,0.999187903225806,0.964052100945401,0.997471749782562,0.931882442317962
"1896",1913,2567,14468,"Daniel_ETM_10542","11/10/05","16:53:52",2.21,45.328181,-94.698847,"WQP",0.005079908,0.009279775,0.006099609,0.007465965,0.004242534,0.000423474,0.000717961,"LE07_L1TP_028028_20051011_20200914_02_T1",1.46017360687256,1.52137210762198,0.54741715181672,0.832825186007825,0.0037919866,1.08020619354839,1.66182853525797,1.05596089363098,1.4112753961837
"1897",1914,2568,14485,"Daniel_ETM_507","08/09/02","15:20:27",5.13,44.927042,-70.799637,"LAGOS",0.003386458,0.004323178,0.003978573,0.00592886,0.006069854,0.00191151,0.001410231,"LE07_L1TP_013029_20020908_20200916_02_T1",1.63322556018829,1.08661522611248,0.783326062447579,0.851174026466273,0.000699873999999999,1.73107453004946,1.97966471509636,1.57214748859406,1.73060312438976
"1898",1915,2569,14497,"Daniel_ETM_786","31/10/07","15:30:14",1,39.4943,-76.0876,"WQP",0.005472557,0.009992695,0.006862283,0.006885829,0.002225638,-1.9e-05,0.000461683,"LE07_L1TP_014033_20071031_20200913_02_T1",1.11726093292236,1.45617646488785,0.547655762534532,0.797483432262995,0.0039642476,0.966728494623656,1.57010022071007,0.98529714345932,1.24924338589763
"1899",1916,2570,14498,"Daniel_ETM_13807","22/07/08","17:00:17",2.44,46.742889,-95.898071,"LAGOS",0.006306184,0.011968315,0.006855981,0.008985113,0.006241093,0.00316319,0.002804139,"LE07_L1TP_029027_20080722_20200912_02_T1",1.84737634658813,1.74567505365024,0.526906586265485,0.919807683247664,0.0054422122,1.46343113680538,1.50496828263652,1.54101073741913,1.4207686516156
"1900",1917,2571,14501,"Daniel_ETM_1587","29/09/08","15:42:59",0.508,33.5611111,-80.4988889,"WQP",0.010736151,0.019525157,0.017318637,0.01534382,0.007135292,0.000265713,0.000112171,"LE07_L1TP_016037_20080929_20200912_02_T1",0.38897317647934,1.12740725497047,0.54986246717504,0.619918934729101,0.0061560116,0.623692204301075,0.886803186923372,0.559104025363922,0.603211836009697
"1901",1918,2572,14503,"Daniel_ETM_1194","30/08/11","15:39:48",0.9,38.64498,-76.40131,"WQP",0.008568244,0.012292259,0.009180096,0.009828692,0.006148826,0.00398496,0.002852735,"LE07_L1TP_015033_20110830_20200909_02_T1",1.74967956542969,1.33901203211818,0.697043887539304,0.933350152329562,0.0034792742,1.55334741935484,1.47350440402364,1.51828193664551,1.15595129652575
"1902",1919,2573,14514,"Daniel_ETM_13179","03/09/12","17:05:55",0.9,47.736654,-94.638991,"WQP",0.02291851,0.025704987,0.019483138,0.025979778,0.023598112,0.002787964,0.00029928,"LE07_L1TP_029027_20120903_20200908_02_T1",0.300922423601151,1.31934532311992,0.891597805515327,1.17632539481063,0.0041606258,0.895171215606452,1.21283012294271,0.871792495250702,0.592975657920198
"1903",1920,2574,14526,"Daniel_ETM_6559","27/05/10","16:49:57",1.7,48.285153,-92.470803,"WQP",0.004730049,0.006939353,0.005855748,0.00964401,0.010048265,0.005529781,0.003972077,"LE07_L1TP_027026_20100527_20200911_02_T1",1.69266605377197,1.18504980064033,0.681626802959873,0.807761706958701,0.0017590244,1.14998983081075,1.76176791516697,1.10373711585999,1.40554000964199
"1904",1921,2575,14528,"Daniel_ETM_11261","24/07/11","16:58:17",2.1,45.775012,-94.746444,"WQP",0.005611662,0.011393365,0.006445707,0.009508002,0.007771192,0.00337156,0.002502107,"LE07_L1TP_028028_20110724_20200909_02_T1",1.77830910682678,1.76758965308228,0.492537718224598,0.870604574486554,0.005448085,1.47872311827957,1.32100359930075,1.39527547359467,1.36827538792018
"1905",1922,2576,14538,"Daniel_ETM_2106","01/12/99","15:54:23",0.8,29.4555556,-82.1722222,"WQP",0.004022767,0.009101136,0.007332888,0.007795437,0.004318671,0.000611605,0.000806859,"LE07_L1TP_017039_19991201_20200918_02_T1",0.901645302772522,1.24113937100908,0.442007129659418,0.548592450887017,0.0037543206,0.973971949478494,0.857860343324802,0.94078665971756,0.699865741222166
"1906",1923,2577,14540,"Daniel_ETM_683","24/04/02","15:29:02",1.3,38.55728,-76.49402,"WQP",0.006476938,0.00946325,0.004997318,0.006941662,0.004338259,0.001511388,0.001157146,"LE07_L1TP_014033_20020424_20200916_02_T1",2.60862278938293,1.89366576231491,0.68443061316144,1.29608281882402,0.00357816,2.50377468894919,2.37276614929837,2.55831599235535,2.28378336318768
"1907",1924,2579,14553,"Daniel_ETM_4346","03/09/07","16:30:46",1.9812,43.129037,-88.518036,"LAGOS",0.006688247,0.009996354,0.005288454,0.00814812,0.006611554,0.001377281,0.000569777,"LE07_L1TP_024030_20070903_20200913_02_T1",2.5639910697937,1.8902223598806,0.669068642427029,1.26468850821053,0.0038680242,2.09715800881183,2.23972357553773,2.46918129920959,2.18845841209047
"1908",1925,2580,14554,"Daniel_ETM_12319","26/09/11","16:58:26",0.9,45.183478,-94.842157,"LAGOS",0.007455105,0.015569162,0.010066205,0.011723456,0.007010303,0.001414396,0.00072412,"LE07_L1TP_028029_20110926_20200909_02_T1",0.660379528999329,1.54667642870377,0.478837910479703,0.740607309308722,0.007069617,0.592039247317204,0.978989410080272,0.60500156879425,0.841227665252361
"1909",1926,2581,14557,"Daniel_ETM_11931","29/07/07","16:54:56",4.72,46.438991,-94.241133,"LAGOS",0.005495061,0.00833971,0.004687246,0.007124996,0.005556534,0.001356337,0.001129824,"LE07_L1TP_028028_20070729_20200913_02_T1",2.54842805862427,1.7792345441225,0.658903127326969,1.17234320537049,0.003167775,2.2768957082078,2.22613808674479,1.97963809967041,2.20104542881413
"1910",1927,2583,14588,"Daniel_ETM_2086","15/12/10","15:54:37",0.6,28.8633583,-81.8497806,"WQP",0.003401945,0.012895959,0.008823071,0.008632199,0.002911546,0.000142659,-0.00058817,"LE07_L1TP_017040_20101215_20200910_02_T1",0.314086019992828,1.46161795592487,0.263799303332152,0.385573798510745,0.0073255636,0.537829389380377,0.352438741156235,0.568941354751587,0.152094409169913
"1911",1928,2584,14595,"Daniel_ETM_9592","21/08/04","16:53:11",4.11,46.947223,-94.25696,"WQP",0.00422594,0.007888804,0.004903092,0.006961273,0.004677573,0.002063159,0.001460378,"LE07_L1TP_028027_20040821_20200915_02_T1",1.96978068351746,1.60894472304415,0.535688299519167,0.861892862707859,0.0033920032,1.90218873326129,1.72389115882031,1.72626233100891,1.66802796159227
"1912",1929,2585,14607,"Daniel_ETM_367","17/09/02","15:14:04",8.1,44.947214,-70.693328,"LAGOS",0.001581374,0.003635726,0.002602249,0.00444357,0.004125714,0.000609641,0.000770871,"LE07_L1TP_012029_20020917_20200916_02_T1",1.59064984321594,1.39714762115386,0.434954119204803,0.60769511295806,0.001646002,1.32942132016694,1.18173520844581,1.33404970169067,1.8304494125846
"1913",1930,2586,14613,"Daniel_ETM_1797","23/10/99","15:48:16",0.54864,28.9119444,-81.7355555,"WQP",0.003632181,0.011695418,0.008259142,0.008780579,0.003783005,0.000259592,0.000563706,"LE07_L1TP_016040_19991023_20200918_02_T1",0.29609602689743,1.41605726115376,0.310564444981787,0.439777037372647,0.0062124526,0.454780792437635,0.460133726932465,0.318840682506561,0.262409750322128
"1914",1931,2587,14619,"Daniel_ETM_7114","25/08/08","16:47:18",2.44,47.913753,-91.880215,"LAGOS",0.002668907,0.00586587,0.00423898,0.006184303,0.006047053,0.001260711,0.000640146,"LE07_L1TP_027027_20080825_20200913_02_T1",1.2676020860672,1.38379279921113,0.454989114999139,0.629610661055254,0.0025689338,0.835488192319354,1.15993189531663,0.841198801994324,1.35882188539253
"1915",1932,2588,14620,"Daniel_ETM_1099","10/11/14","15:44:42",1.8,38.32522,-76.37574,"WQP",0.005111243,0.006858945,0.004319704,0.005587411,0.002310951,0.000691652,0.000932295,"LE07_L1TP_015033_20141110_20200905_02_T1",2.98883247375488,1.58782754559109,0.74519375793216,1.18323917564722,0.0020643176,2.89911787614274,2.50211462232297,2.49954795837402,2.22736342973193
"1916",1933,2589,14622,"Daniel_ETM_365","17/05/04","15:15:30",5.44,44.927042,-70.799637,"LAGOS",0.001475062,0.00343993,0.002346433,0.004566568,0.004405056,0.001448307,0.00111602,"LE07_L1TP_012029_20040517_20200915_02_T1",1.76342701911926,1.46602523916089,0.428805818723055,0.628640152947048,0.0016163196,1.49921861803441,1.25321445406048,1.17845022678375,1.98220942490912
"1917",1934,2590,14637,"Daniel_ETM_7908","01/08/05","16:48:25",0.76,44.274476,-93.727334,"LAGOS",0.008163584,0.014084244,0.00985724,0.013254027,0.010574722,0.002825721,0.001888895,"LE07_L1TP_027029_20050801_20200914_02_T1",0.813633918762207,1.42882226667911,0.579625289081899,0.828181519370534,0.0052431976,0.978271102150538,1.42435290509645,0.73862224817276,1.01176189364763
"1918",1935,2591,14638,"Daniel_ETM_165","11/05/10","15:12:16",3.5,44.623426,-69.84337,"LAGOS",0.005950262,0.007917836,0.006817042,0.009711338,0.009181764,0.003792169,0.003048185,"LE07_L1TP_011029_20100511_20200911_02_T1",2.12455606460571,1.16147678127845,0.751501041446173,0.872851010746303,0.001620862,1.47859959458387,1.66848732423306,0.830985486507416,1.32022126645527
"1919",1936,2592,14639,"Daniel_ETM_11764","29/07/07","16:54:56",3.35,46.286173,-95.67129,"WQP",0.007745898,0.011112584,0.005704679,0.008272697,0.005162802,0.001810847,0.001357249,"LE07_L1TP_028028_20070729_20200913_02_T1",2.50145959854126,1.94797709038493,0.697038420586967,1.35781487442151,0.0041831736,2.30569268602473,2.31847818518772,2.53319478034973,2.20154674609902
"1920",1937,2594,14651,"Daniel_ETM_9702","25/08/11","16:57:47",5.8,46.978155,-94.565536,"WQP",0.003357777,0.00566704,0.002458724,0.005130275,0.00355798,0.000573551,0.00072643,"LE07_L1TP_028027_20110825_20200910_02_T1",3.91215085983276,2.30487033111484,0.592509846410119,1.36565836588409,0.0026688842,4.03022237048952,2.93301732029562,3.96921396255493,3.24773621220744
"1921",1938,2595,14655,"Daniel_ETM_1643","28/04/10","15:47:12",0.6,29.8197927,-81.5730826,"WQP",0.003126414,0.003795904,0.004512081,0.005872189,0.005744054,0.002431443,0.002297647,"LE07_L1TP_016039_20100428_20200911_02_T1",0.794385194778442,0.841275677453485,0.823628310937263,0.692898465253616,0.0001152232,1.2671133191379,1.9132279186454,1.08038067817688,1.33382082315577
"1922",1939,2596,14661,"Daniel_ETM_11372","24/07/11","16:58:17",2.1,45.820374,-95.420323,"LAGOS",0.004221923,0.008342534,0.005056447,0.007561727,0.00628417,0.001083708,0.000585447,"LE07_L1TP_028028_20110724_20200909_02_T1",1.90116262435913,1.64988063753066,0.506072016008565,0.834958420408639,0.0037868014,1.51673210070699,1.50285321648529,1.69485378265381,1.56554793377504
"1923",1940,2597,14677,"Daniel_ETM_1710","18/12/02","15:43:40",4,28.5066667,-81.5311111,"WQP",0.00236964,0.003863484,0.002151254,0.004234747,0.002243719,0.000732356,0.000955918,"LE07_L1TP_016040_20021218_20200916_02_T1",3.31239080429077,1.79592182048238,0.613342775588044,1.1015156741138,0.0015811984,3.09556425693602,2.63920330331249,3.04921197891235,2.98775380379533
"1924",1941,2598,14681,"Daniel_ETM_3864","27/07/99","16:33:20",1.3716,44.009994,-88.412706,"LAGOS",0.003584941,0.008166632,0.005098243,0.006221128,0.00342066,0.000497335,0.000234715,"LE07_L1TP_024029_19990727_20200918_02_T1",1.27818250656128,1.60185224596003,0.438974230747755,0.703171857441868,0.0039763702,1.25209705376344,1.10425824441155,0.80861222743988,1.25363408240207
"1925",1942,2599,14685,"Daniel_ETM_2113","21/04/05","15:51:07",0.54864,29.5063888,-82.12,"WQP",0.004381855,0.004532449,0.003189113,0.005837488,0.004987698,0.000317479,0.00086485,"LE07_L1TP_017039_20050421_20200915_02_T1",3.98668003082275,1.42122558843164,0.966774253830545,1.37400430778088,0.0006276908,3.39370057541936,3.58588633663851,2.99605226516724,2.55150499920692
"1926",1943,2600,14692,"Daniel_ETM_832","24/04/08","15:30:45",1.6,37.11681,-76.12521,"WQP",0.010079662,0.012419833,0.006979697,0.008759355,0.004787997,0.001723294,0.001289525,"LE07_L1TP_014034_20080424_20200912_02_T1",2.36202335357666,1.77942294629695,0.811577901248753,1.44414034018955,0.003580157,2.13081157815054,2.4329790716,2.05906891822815,1.86278380533992
"1927",1944,2601,14693,"Daniel_ETM_11294","13/08/01","16:53:40",3.2,45.77973,-94.75067,"LAGOS",0.00328158,0.008397607,0.003901213,0.006295097,0.004067804,0.000322869,0.000575985,"LE07_L1TP_028028_20010813_20200917_02_T1",1.72433710098267,2.15256306179642,0.390775610242299,0.841169144058527,0.0048681738,1.76759740164086,1.33943751092184,1.58240485191345,1.64408886084496
"1928",1945,2602,14694,"Daniel_ETM_6761","19/09/11","16:51:29",2.4,47.259935,-93.404878,"LAGOS",0.004504627,0.009784965,0.005474893,0.007889947,0.005381547,0.00045445,0.00069028,"LE07_L1TP_027027_20110919_20200909_02_T1",1.81765174865723,1.78724314794828,0.460362096338617,0.8227790022563,0.0048922316,1.4258064516129,1.25708339801367,1.30183887481689,1.40326877793498
"1929",1946,2603,14698,"Daniel_ETM_2514","31/08/08","16:10:58",3.048,44.952576,-84.693604,"LAGOS",0.002662414,0.005433506,0.003500726,0.005645334,0.004353827,0.001033118,0.000525194,"LE07_L1TP_021029_20080831_20200912_02_T1",1.82210850715637,1.55210833409984,0.48999927486967,0.760531958228093,0.0024357672,1.7971382556371,1.51339240504191,1.66902506351471,1.83630448998528
